"No.","Time","Source","Destination","Protocol","Length","Info"
"14","0.032795","100.100.111.80","104.18.35.30","QUIC","94","Handshake, DCID=017a53f705c3b07e647bd7f73cc3b4a9e4394170"
"15","0.033411","100.100.111.80","104.18.35.30","QUIC","127","Handshake, DCID=017a53f705c3b07e647bd7f73cc3b4a9e4394170"
"16","0.033985","100.100.111.80","104.18.35.30","QUIC","126","Protected Payload (KP0), DCID=017a53f705c3b07e647bd7f73cc3b4a9e4394170"
"17","0.035501","100.100.111.80","104.18.35.30","QUIC","392","Protected Payload (KP0), DCID=017a53f705c3b07e647bd7f73cc3b4a9e4394170"
"18","0.052462","104.18.35.30","100.100.111.80","QUIC","575","Protected Payload (KP0)"
"19","0.052462","104.18.35.30","100.100.111.80","QUIC","66","Protected Payload (KP0)"
"20","0.052462","104.18.35.30","100.100.111.80","QUIC","66","Protected Payload (KP0)"
"21","0.055026","104.18.35.30","100.100.111.80","QUIC","91","Protected Payload (KP0)"
"22","0.055026","104.18.35.30","100.100.111.80","QUIC","66","Protected Payload (KP0)"
"23","0.055233","100.100.111.80","104.18.35.30","QUIC","85","Protected Payload (KP0), DCID=017a53f705c3b07e647bd7f73cc3b4a9e4394170"
"24","0.055641","100.100.111.80","104.18.35.30","QUIC","89","Protected Payload (KP0), DCID=017a53f705c3b07e647bd7f73cc3b4a9e4394170"
"25","0.074623","104.18.35.30","100.100.111.80","QUIC","70","Protected Payload (KP0)"
"26","0.102041","100.100.111.80","104.18.35.30","QUIC","86","Protected Payload (KP0), DCID=017a53f705c3b07e647bd7f73cc3b4a9e4394170"
"27","0.152613","104.18.35.30","100.100.111.80","QUIC","739","Protected Payload (KP0)"
"28","0.159602","100.100.111.80","104.18.35.30","QUIC","1292","Initial, DCID=1ba2e9c3ef41bfbe, PKN: 1, CRYPTO"
"29","0.160263","100.100.111.80","104.18.35.30","QUIC","1292","Initial, DCID=1ba2e9c3ef41bfbe, PKN: 2, PADDING, PING, PING, PING, PING, PADDING, CRYPTO, PING, PING, CRYPTO, PADDING, CRYPTO, PING, CRYPTO, PING, PADDING, PING, PADDING, CRYPTO"
"30","0.176672","104.18.35.30","100.100.111.80","QUIC","1242","Initial, SCID=011755d773986e08a115dfd72f9868dc5c094982, PKN: 0, ACK"
"31","0.178669","104.18.35.30","100.100.111.80","QUIC","1242","Initial, SCID=011755d773986e08a115dfd72f9868dc5c094982, PKN: 1, ACK"
"32","0.179780","104.18.35.30","100.100.111.80","QUIC","1242","Initial, SCID=011755d773986e08a115dfd72f9868dc5c094982, PKN: 2, CRYPTO"
"33","0.179780","104.18.35.30","100.100.111.80","QUIC","1242","Initial, SCID=011755d773986e08a115dfd72f9868dc5c094982, PKN: 3, CRYPTO"
"34","0.180193","100.100.111.80","104.18.35.30","QUIC","86","Protected Payload (KP0), DCID=017a53f705c3b07e647bd7f73cc3b4a9e4394170"
"35","0.180676","104.18.35.30","100.100.111.80","QUIC","1242","Handshake, SCID=011755d773986e08a115dfd72f9868dc5c094982"
"36","0.180676","104.18.35.30","100.100.111.80","QUIC","1242","Handshake, SCID=011755d773986e08a115dfd72f9868dc5c094982"
"37","0.180676","104.18.35.30","100.100.111.80","QUIC","1242","Handshake, SCID=011755d773986e08a115dfd72f9868dc5c094982"
"38","0.182482","104.18.35.30","100.100.111.80","QUIC","452","Handshake, SCID=011755d773986e08a115dfd72f9868dc5c094982"
"39","0.205137","100.100.111.80","104.18.35.30","QUIC","1292","Initial, DCID=011755d773986e08a115dfd72f9868dc5c094982, PKN: 3, ACK, PADDING"
"40","0.205431","100.100.111.80","104.18.35.30","QUIC","1292","Initial, DCID=011755d773986e08a115dfd72f9868dc5c094982, PKN: 4, ACK, PADDING"
"41","0.205725","100.100.111.80","104.18.35.30","QUIC","91","Handshake, DCID=011755d773986e08a115dfd72f9868dc5c094982"
"42","0.205884","100.100.111.80","104.18.35.30","QUIC","93","Handshake, DCID=011755d773986e08a115dfd72f9868dc5c094982"
"43","0.209534","100.100.111.80","104.18.35.30","QUIC","214","Protected Payload (KP0), DCID=011755d773986e08a115dfd72f9868dc5c094982"
"44","0.211848","100.100.111.80","104.18.35.30","QUIC","748","Protected Payload (KP0), DCID=011755d773986e08a115dfd72f9868dc5c094982"
"45","0.212876","100.100.111.80","104.18.35.30","QUIC","1287","Protected Payload (KP0), DCID=011755d773986e08a115dfd72f9868dc5c094982"
"46","0.215549","100.100.111.80","104.18.35.30","QUIC","600","Protected Payload (KP0), DCID=011755d773986e08a115dfd72f9868dc5c094982"
"47","0.224762","104.18.35.30","100.100.111.80","QUIC","93","Handshake, SCID=011755d773986e08a115dfd72f9868dc5c094982"
"48","0.226118","104.18.35.30","100.100.111.80","QUIC","575","Protected Payload (KP0)"
"49","0.226118","104.18.35.30","100.100.111.80","QUIC","66","Protected Payload (KP0)"
"50","0.226118","104.18.35.30","100.100.111.80","QUIC","66","Protected Payload (KP0)"
"51","0.226446","104.18.35.30","100.100.111.80","QUIC","91","Protected Payload (KP0)"
"52","0.229032","104.18.35.30","100.100.111.80","QUIC","66","Protected Payload (KP0)"
"53","0.229218","104.18.35.30","100.100.111.80","QUIC","65","Protected Payload (KP0)"
"54","0.229425","100.100.111.80","104.18.35.30","QUIC","86","Protected Payload (KP0), DCID=011755d773986e08a115dfd72f9868dc5c094982"
"55","0.229537","100.100.111.80","104.18.35.30","QUIC","89","Protected Payload (KP0), DCID=011755d773986e08a115dfd72f9868dc5c094982"
"56","0.231825","104.18.35.30","100.100.111.80","QUIC","65","Protected Payload (KP0)"
"57","0.245713","104.18.35.30","100.100.111.80","QUIC","70","Protected Payload (KP0)"
"58","0.271833","100.100.111.80","104.18.35.30","QUIC","86","Protected Payload (KP0), DCID=011755d773986e08a115dfd72f9868dc5c094982"
"59","0.365261","104.18.35.30","100.100.111.80","QUIC","697","Protected Payload (KP0)"
"60","0.396756","100.100.111.80","104.18.35.30","QUIC","86","Protected Payload (KP0), DCID=011755d773986e08a115dfd72f9868dc5c094982"
"61","2.246124","100.100.111.80","104.18.35.30","QUIC","1286","Protected Payload (KP0), DCID=017a53f705c3b07e647bd7f73cc3b4a9e4394170"
"62","2.246329","100.100.111.80","104.18.35.30","QUIC","1292","Protected Payload (KP0), DCID=017a53f705c3b07e647bd7f73cc3b4a9e4394170"
"63","2.246615","100.100.111.80","104.18.35.30","QUIC","1292","Protected Payload (KP0), DCID=017a53f705c3b07e647bd7f73cc3b4a9e4394170"
"64","2.246794","100.100.111.80","104.18.35.30","QUIC","1292","Protected Payload (KP0), DCID=017a53f705c3b07e647bd7f73cc3b4a9e4394170"
"65","2.246932","100.100.111.80","104.18.35.30","QUIC","1292","Protected Payload (KP0), DCID=017a53f705c3b07e647bd7f73cc3b4a9e4394170"
"66","2.247065","100.100.111.80","104.18.35.30","QUIC","1292","Protected Payload (KP0), DCID=017a53f705c3b07e647bd7f73cc3b4a9e4394170"
"67","2.247205","100.100.111.80","104.18.35.30","QUIC","1292","Protected Payload (KP0), DCID=017a53f705c3b07e647bd7f73cc3b4a9e4394170"
"68","2.247360","100.100.111.80","104.18.35.30","QUIC","1292","Protected Payload (KP0), DCID=017a53f705c3b07e647bd7f73cc3b4a9e4394170"
"69","2.247483","100.100.111.80","104.18.35.30","QUIC","1292","Protected Payload (KP0), DCID=017a53f705c3b07e647bd7f73cc3b4a9e4394170"
"70","2.247607","100.100.111.80","104.18.35.30","QUIC","1292","Protected Payload (KP0), DCID=017a53f705c3b07e647bd7f73cc3b4a9e4394170"
"71","2.247744","100.100.111.80","104.18.35.30","QUIC","1292","Protected Payload (KP0), DCID=017a53f705c3b07e647bd7f73cc3b4a9e4394170"
"72","2.247867","100.100.111.80","104.18.35.30","QUIC","1292","Protected Payload (KP0), DCID=017a53f705c3b07e647bd7f73cc3b4a9e4394170"
"73","2.247987","100.100.111.80","104.18.35.30","QUIC","1292","Protected Payload (KP0), DCID=017a53f705c3b07e647bd7f73cc3b4a9e4394170"
"74","2.248120","100.100.111.80","104.18.35.30","QUIC","1292","Protected Payload (KP0), DCID=017a53f705c3b07e647bd7f73cc3b4a9e4394170"
"75","2.251885","100.100.111.80","104.18.35.30","QUIC","1292","Protected Payload (KP0), DCID=017a53f705c3b07e647bd7f73cc3b4a9e4394170"
"76","2.252121","100.100.111.80","104.18.35.30","QUIC","1292","Protected Payload (KP0), DCID=017a53f705c3b07e647bd7f73cc3b4a9e4394170"
"77","2.252256","100.100.111.80","104.18.35.30","QUIC","390","Protected Payload (KP0), DCID=017a53f705c3b07e647bd7f73cc3b4a9e4394170"
"78","2.264947","104.18.35.30","100.100.111.80","QUIC","65","Protected Payload (KP0)"
"79","2.264947","104.18.35.30","100.100.111.80","QUIC","65","Protected Payload (KP0)"
"80","2.264947","104.18.35.30","100.100.111.80","QUIC","65","Protected Payload (KP0)"
"81","2.265300","104.18.35.30","100.100.111.80","QUIC","65","Protected Payload (KP0)"
"82","2.265300","104.18.35.30","100.100.111.80","QUIC","65","Protected Payload (KP0)"
"83","2.267572","104.18.35.30","100.100.111.80","QUIC","65","Protected Payload (KP0)"
"84","2.267572","104.18.35.30","100.100.111.80","QUIC","65","Protected Payload (KP0)"
"85","2.271695","104.18.35.30","100.100.111.80","QUIC","65","Protected Payload (KP0)"
"86","2.272244","104.18.35.30","100.100.111.80","QUIC","65","Protected Payload (KP0)"
"87","2.397043","104.18.35.30","100.100.111.80","QUIC","659","Protected Payload (KP0)"
"88","2.426280","100.100.111.80","104.18.35.30","QUIC","86","Protected Payload (KP0), DCID=017a53f705c3b07e647bd7f73cc3b4a9e4394170"
"89","2.507574","100.100.111.80","104.18.35.30","QUIC","1286","Protected Payload (KP0), DCID=017a53f705c3b07e647bd7f73cc3b4a9e4394170"
"90","2.508106","100.100.111.80","104.18.35.30","QUIC","1292","Protected Payload (KP0), DCID=017a53f705c3b07e647bd7f73cc3b4a9e4394170"
"91","2.508379","100.100.111.80","104.18.35.30","QUIC","1292","Protected Payload (KP0), DCID=017a53f705c3b07e647bd7f73cc3b4a9e4394170"
"92","2.508519","100.100.111.80","104.18.35.30","QUIC","768","Protected Payload (KP0), DCID=017a53f705c3b07e647bd7f73cc3b4a9e4394170"
"93","2.530860","104.18.35.30","100.100.111.80","QUIC","65","Protected Payload (KP0)"
"94","2.530860","104.18.35.30","100.100.111.80","QUIC","65","Protected Payload (KP0)"
"95","2.530860","104.18.35.30","100.100.111.80","QUIC","65","Protected Payload (KP0)"
"96","2.530860","104.18.35.30","100.100.111.80","QUIC","65","Protected Payload (KP0)"
"97","2.626008","104.18.35.30","100.100.111.80","QUIC","662","Protected Payload (KP0)"
"98","2.654705","100.100.111.80","104.18.35.30","QUIC","86","Protected Payload (KP0), DCID=017a53f705c3b07e647bd7f73cc3b4a9e4394170"
"99","4.805316","100.100.111.80","104.18.35.30","QUIC","1286","Protected Payload (KP0), DCID=017a53f705c3b07e647bd7f73cc3b4a9e4394170"
"100","4.807740","100.100.111.80","104.18.35.30","QUIC","1274","Protected Payload (KP0), DCID=017a53f705c3b07e647bd7f73cc3b4a9e4394170"
"101","4.822713","104.18.35.30","100.100.111.80","QUIC","65","Protected Payload (KP0)"
"102","4.824289","104.18.35.30","100.100.111.80","QUIC","65","Protected Payload (KP0)"
"103","4.923123","104.18.35.30","100.100.111.80","QUIC","659","Protected Payload (KP0)"
"104","4.960332","100.100.111.80","104.18.35.30","QUIC","86","Protected Payload (KP0), DCID=017a53f705c3b07e647bd7f73cc3b4a9e4394170"
"105","13.145128","100.100.111.80","104.18.35.30","QUIC","1286","Protected Payload (KP0), DCID=017a53f705c3b07e647bd7f73cc3b4a9e4394170"
"106","13.145319","100.100.111.80","104.18.35.30","QUIC","1292","Protected Payload (KP0), DCID=017a53f705c3b07e647bd7f73cc3b4a9e4394170"
"107","13.145401","100.100.111.80","104.18.35.30","QUIC","1292","Protected Payload (KP0), DCID=017a53f705c3b07e647bd7f73cc3b4a9e4394170"
"108","13.145495","100.100.111.80","104.18.35.30","QUIC","1292","Protected Payload (KP0), DCID=017a53f705c3b07e647bd7f73cc3b4a9e4394170"
"109","13.145571","100.100.111.80","104.18.35.30","QUIC","1292","Protected Payload (KP0), DCID=017a53f705c3b07e647bd7f73cc3b4a9e4394170"
"110","13.145777","100.100.111.80","104.18.35.30","QUIC","1292","Protected Payload (KP0), DCID=017a53f705c3b07e647bd7f73cc3b4a9e4394170"
"111","13.145892","100.100.111.80","104.18.35.30","QUIC","1292","Protected Payload (KP0), DCID=017a53f705c3b07e647bd7f73cc3b4a9e4394170"
"112","13.145999","100.100.111.80","104.18.35.30","QUIC","1292","Protected Payload (KP0), DCID=017a53f705c3b07e647bd7f73cc3b4a9e4394170"
"113","13.146104","100.100.111.80","104.18.35.30","QUIC","1292","Protected Payload (KP0), DCID=017a53f705c3b07e647bd7f73cc3b4a9e4394170"
"114","13.146205","100.100.111.80","104.18.35.30","QUIC","1292","Protected Payload (KP0), DCID=017a53f705c3b07e647bd7f73cc3b4a9e4394170"
"115","13.146296","100.100.111.80","104.18.35.30","QUIC","953","Protected Payload (KP0), DCID=017a53f705c3b07e647bd7f73cc3b4a9e4394170"
"116","13.162880","104.18.35.30","100.100.111.80","QUIC","65","Protected Payload (KP0)"
"117","13.162880","104.18.35.30","100.100.111.80","QUIC","65","Protected Payload (KP0)"
"118","13.163402","104.18.35.30","100.100.111.80","QUIC","65","Protected Payload (KP0)"
"119","13.163402","104.18.35.30","100.100.111.80","QUIC","65","Protected Payload (KP0)"
"120","13.163402","104.18.35.30","100.100.111.80","QUIC","65","Protected Payload (KP0)"
"121","13.278089","104.18.35.30","100.100.111.80","QUIC","660","Protected Payload (KP0)"
"122","13.319050","100.100.111.80","104.18.35.30","QUIC","86","Protected Payload (KP0), DCID=017a53f705c3b07e647bd7f73cc3b4a9e4394170"
"123","15.432623","100.100.111.80","104.18.35.30","QUIC","1286","Protected Payload (KP0), DCID=017a53f705c3b07e647bd7f73cc3b4a9e4394170"
"124","15.434994","100.100.111.80","104.18.35.30","QUIC","1248","Protected Payload (KP0), DCID=017a53f705c3b07e647bd7f73cc3b4a9e4394170"
"125","15.450153","104.18.35.30","100.100.111.80","QUIC","66","Protected Payload (KP0)"
"126","15.454782","104.18.35.30","100.100.111.80","QUIC","65","Protected Payload (KP0)"
"127","15.545445","100.100.111.80","104.18.35.30","QUIC","1286","Protected Payload (KP0), DCID=017a53f705c3b07e647bd7f73cc3b4a9e4394170"
"128","15.547320","100.100.111.80","104.18.35.30","QUIC","1268","Protected Payload (KP0), DCID=017a53f705c3b07e647bd7f73cc3b4a9e4394170"
"129","15.562889","104.18.35.30","100.100.111.80","QUIC","65","Protected Payload (KP0)"
"130","15.563975","104.18.35.30","100.100.111.80","QUIC","65","Protected Payload (KP0)"
"131","15.667954","104.18.35.30","100.100.111.80","QUIC","659","Protected Payload (KP0)"
"132","15.708346","100.100.111.80","104.18.35.30","QUIC","86","Protected Payload (KP0), DCID=017a53f705c3b07e647bd7f73cc3b4a9e4394170"
"133","15.771044","100.100.111.80","104.18.35.30","QUIC","83","Protected Payload (KP0), DCID=017a53f705c3b07e647bd7f73cc3b4a9e4394170"
"134","15.787738","104.18.35.30","100.100.111.80","QUIC","65","Protected Payload (KP0)"
"135","15.833717","104.18.35.30","100.100.111.80","QUIC","663","Protected Payload (KP0)"
"136","15.877065","100.100.111.80","104.18.35.30","QUIC","86","Protected Payload (KP0), DCID=017a53f705c3b07e647bd7f73cc3b4a9e4394170"
"137","16.010725","100.100.111.80","104.18.35.30","QUIC","1292","Protected Payload (KP0), DCID=011755d773986e08a115dfd72f9868dc5c094982"
"138","16.012188","100.100.111.80","104.18.35.30","QUIC","748","Protected Payload (KP0), DCID=011755d773986e08a115dfd72f9868dc5c094982"
"139","16.012637","100.100.111.80","104.18.35.30","QUIC","1287","Protected Payload (KP0), DCID=011755d773986e08a115dfd72f9868dc5c094982"
"140","16.012812","100.100.111.80","104.18.35.30","QUIC","1292","Protected Payload (KP0), DCID=011755d773986e08a115dfd72f9868dc5c094982"
"141","16.012962","100.100.111.80","104.18.35.30","QUIC","1292","Protected Payload (KP0), DCID=011755d773986e08a115dfd72f9868dc5c094982"
"142","16.013083","100.100.111.80","104.18.35.30","QUIC","833","Protected Payload (KP0), DCID=011755d773986e08a115dfd72f9868dc5c094982"
"143","16.029527","104.18.35.30","100.100.111.80","QUIC","65","Protected Payload (KP0)"
"144","16.030401","104.18.35.30","100.100.111.80","QUIC","65","Protected Payload (KP0)"
"145","16.030977","104.18.35.30","100.100.111.80","QUIC","65","Protected Payload (KP0)"
"146","16.030977","104.18.35.30","100.100.111.80","QUIC","65","Protected Payload (KP0)"
"147","16.053149","100.100.111.80","104.18.35.30","QUIC","1292","Protected Payload (KP0), DCID=011755d773986e08a115dfd72f9868dc5c094982"
"148","16.054869","100.100.111.80","104.18.35.30","QUIC","749","Protected Payload (KP0), DCID=011755d773986e08a115dfd72f9868dc5c094982"
"149","16.056334","100.100.111.80","104.18.35.30","QUIC","1287","Protected Payload (KP0), DCID=011755d773986e08a115dfd72f9868dc5c094982"
"150","16.062721","100.100.111.80","104.18.35.30","QUIC","846","Protected Payload (KP0), DCID=011755d773986e08a115dfd72f9868dc5c094982"
"151","16.073646","104.18.35.30","100.100.111.80","QUIC","65","Protected Payload (KP0)"
"152","16.075762","104.18.35.30","100.100.111.80","QUIC","65","Protected Payload (KP0)"
"153","16.087524","104.18.35.30","100.100.111.80","QUIC","65","Protected Payload (KP0)"
"154","16.141482","104.18.35.30","100.100.111.80","QUIC","348","Protected Payload (KP0)"
"155","16.181132","100.100.111.80","104.18.35.30","QUIC","86","Protected Payload (KP0), DCID=011755d773986e08a115dfd72f9868dc5c094982"
"156","16.221833","104.18.35.30","100.100.111.80","QUIC","347","Protected Payload (KP0)"
"157","16.253895","100.100.111.80","104.18.35.30","QUIC","86","Protected Payload (KP0), DCID=011755d773986e08a115dfd72f9868dc5c094982"
"158","16.256883","100.100.111.80","104.18.35.30","QUIC","1292","Protected Payload (KP0), DCID=011755d773986e08a115dfd72f9868dc5c094982"
"159","16.258539","100.100.111.80","104.18.35.30","QUIC","749","Protected Payload (KP0), DCID=011755d773986e08a115dfd72f9868dc5c094982"
"160","16.259678","100.100.111.80","104.18.35.30","QUIC","1287","Protected Payload (KP0), DCID=011755d773986e08a115dfd72f9868dc5c094982"
"161","16.262608","100.100.111.80","104.18.35.30","QUIC","776","Protected Payload (KP0), DCID=011755d773986e08a115dfd72f9868dc5c094982"
"162","16.277389","104.18.35.30","100.100.111.80","QUIC","65","Protected Payload (KP0)"
"163","16.288780","104.18.35.30","100.100.111.80","QUIC","65","Protected Payload (KP0)"
"164","16.293642","104.18.35.30","100.100.111.80","QUIC","65","Protected Payload (KP0)"
"165","16.420751","104.18.35.30","100.100.111.80","QUIC","348","Protected Payload (KP0)"
"166","16.453459","100.100.111.80","104.18.35.30","QUIC","86","Protected Payload (KP0), DCID=011755d773986e08a115dfd72f9868dc5c094982"
"167","19.126300","100.100.111.80","104.18.35.30","QUIC","1286","Protected Payload (KP0), DCID=017a53f705c3b07e647bd7f73cc3b4a9e4394170"
"168","19.126627","100.100.111.80","104.18.35.30","QUIC","1292","Protected Payload (KP0), DCID=017a53f705c3b07e647bd7f73cc3b4a9e4394170"
"169","19.126993","100.100.111.80","104.18.35.30","QUIC","1292","Protected Payload (KP0), DCID=017a53f705c3b07e647bd7f73cc3b4a9e4394170"
"170","19.127238","100.100.111.80","104.18.35.30","QUIC","1292","Protected Payload (KP0), DCID=017a53f705c3b07e647bd7f73cc3b4a9e4394170"
"171","19.127470","100.100.111.80","104.18.35.30","QUIC","1292","Protected Payload (KP0), DCID=017a53f705c3b07e647bd7f73cc3b4a9e4394170"
"172","19.127606","100.100.111.80","104.18.35.30","QUIC","1292","Protected Payload (KP0), DCID=017a53f705c3b07e647bd7f73cc3b4a9e4394170"
"173","19.127795","100.100.111.80","104.18.35.30","QUIC","1292","Protected Payload (KP0), DCID=017a53f705c3b07e647bd7f73cc3b4a9e4394170"
"174","19.127951","100.100.111.80","104.18.35.30","QUIC","1292","Protected Payload (KP0), DCID=017a53f705c3b07e647bd7f73cc3b4a9e4394170"
"175","19.128083","100.100.111.80","104.18.35.30","QUIC","1292","Protected Payload (KP0), DCID=017a53f705c3b07e647bd7f73cc3b4a9e4394170"
"176","19.128216","100.100.111.80","104.18.35.30","QUIC","1292","Protected Payload (KP0), DCID=017a53f705c3b07e647bd7f73cc3b4a9e4394170"
"177","19.128385","100.100.111.80","104.18.35.30","QUIC","1292","Protected Payload (KP0), DCID=017a53f705c3b07e647bd7f73cc3b4a9e4394170"
"178","19.128587","100.100.111.80","104.18.35.30","QUIC","1292","Protected Payload (KP0), DCID=017a53f705c3b07e647bd7f73cc3b4a9e4394170"
"179","19.128805","100.100.111.80","104.18.35.30","QUIC","1292","Protected Payload (KP0), DCID=017a53f705c3b07e647bd7f73cc3b4a9e4394170"
"180","19.129033","100.100.111.80","104.18.35.30","QUIC","1292","Protected Payload (KP0), DCID=017a53f705c3b07e647bd7f73cc3b4a9e4394170"
"181","19.129205","100.100.111.80","104.18.35.30","QUIC","1292","Protected Payload (KP0), DCID=017a53f705c3b07e647bd7f73cc3b4a9e4394170"
"182","19.129386","100.100.111.80","104.18.35.30","QUIC","1292","Protected Payload (KP0), DCID=017a53f705c3b07e647bd7f73cc3b4a9e4394170"
"183","19.129550","100.100.111.80","104.18.35.30","QUIC","1292","Protected Payload (KP0), DCID=017a53f705c3b07e647bd7f73cc3b4a9e4394170"
"184","19.129692","100.100.111.80","104.18.35.30","QUIC","1292","Protected Payload (KP0), DCID=017a53f705c3b07e647bd7f73cc3b4a9e4394170"
"185","19.129896","100.100.111.80","104.18.35.30","QUIC","1292","Protected Payload (KP0), DCID=017a53f705c3b07e647bd7f73cc3b4a9e4394170"
"186","19.130082","100.100.111.80","104.18.35.30","QUIC","1292","Protected Payload (KP0), DCID=017a53f705c3b07e647bd7f73cc3b4a9e4394170"
"187","19.130247","100.100.111.80","104.18.35.30","QUIC","1029","Protected Payload (KP0), DCID=017a53f705c3b07e647bd7f73cc3b4a9e4394170"
"188","19.144248","104.18.35.30","100.100.111.80","QUIC","65","Protected Payload (KP0)"
"189","19.144248","104.18.35.30","100.100.111.80","QUIC","65","Protected Payload (KP0)"
"190","19.144811","104.18.35.30","100.100.111.80","QUIC","66","Protected Payload (KP0)"
"191","19.144811","104.18.35.30","100.100.111.80","QUIC","66","Protected Payload (KP0)"
"192","19.144811","104.18.35.30","100.100.111.80","QUIC","66","Protected Payload (KP0)"
"193","19.144811","104.18.35.30","100.100.111.80","QUIC","66","Protected Payload (KP0)"
"194","19.145456","104.18.35.30","100.100.111.80","QUIC","66","Protected Payload (KP0)"
"195","19.145456","104.18.35.30","100.100.111.80","QUIC","66","Protected Payload (KP0)"
"196","19.145456","104.18.35.30","100.100.111.80","QUIC","66","Protected Payload (KP0)"
"197","19.145456","104.18.35.30","100.100.111.80","QUIC","66","Protected Payload (KP0)"
"198","19.146062","104.18.35.30","100.100.111.80","QUIC","66","Protected Payload (KP0)"
"199","19.146062","104.18.35.30","100.100.111.80","QUIC","66","Protected Payload (KP0)"
"200","19.146226","104.18.35.30","100.100.111.80","QUIC","66","Protected Payload (KP0)"
"201","19.146226","104.18.35.30","100.100.111.80","QUIC","66","Protected Payload (KP0)"
"202","19.147063","104.18.35.30","100.100.111.80","QUIC","66","Protected Payload (KP0)"
"203","19.149695","104.18.35.30","100.100.111.80","QUIC","66","Protected Payload (KP0)"
"204","19.149695","104.18.35.30","100.100.111.80","QUIC","66","Protected Payload (KP0)"
"205","19.149695","104.18.35.30","100.100.111.80","QUIC","66","Protected Payload (KP0)"
"206","19.272508","104.18.35.30","100.100.111.80","QUIC","658","Protected Payload (KP0)"
"207","19.302673","100.100.111.80","104.18.35.30","QUIC","86","Protected Payload (KP0), DCID=017a53f705c3b07e647bd7f73cc3b4a9e4394170"
"208","19.697578","100.100.111.80","104.18.35.30","QUIC","1286","Protected Payload (KP0), DCID=017a53f705c3b07e647bd7f73cc3b4a9e4394170"
"209","19.697857","100.100.111.80","104.18.35.30","QUIC","1292","Protected Payload (KP0), DCID=017a53f705c3b07e647bd7f73cc3b4a9e4394170"
"210","19.697985","100.100.111.80","104.18.35.30","QUIC","284","Protected Payload (KP0), DCID=017a53f705c3b07e647bd7f73cc3b4a9e4394170"
"211","19.715046","104.18.35.30","100.100.111.80","QUIC","66","Protected Payload (KP0)"
"212","19.715409","104.18.35.30","100.100.111.80","QUIC","66","Protected Payload (KP0)"
"213","19.832476","104.18.35.30","100.100.111.80","QUIC","660","Protected Payload (KP0)"
"214","19.865112","100.100.111.80","104.18.35.30","QUIC","86","Protected Payload (KP0), DCID=017a53f705c3b07e647bd7f73cc3b4a9e4394170"
"215","20.374757","100.100.111.80","104.18.35.30","QUIC","1286","Protected Payload (KP0), DCID=017a53f705c3b07e647bd7f73cc3b4a9e4394170"
"216","20.375137","100.100.111.80","104.18.35.30","QUIC","1292","Protected Payload (KP0), DCID=017a53f705c3b07e647bd7f73cc3b4a9e4394170"
"217","20.375493","100.100.111.80","104.18.35.30","QUIC","264","Protected Payload (KP0), DCID=017a53f705c3b07e647bd7f73cc3b4a9e4394170"
"218","20.393437","104.18.35.30","100.100.111.80","QUIC","66","Protected Payload (KP0)"
"219","20.488721","104.18.35.30","100.100.111.80","QUIC","659","Protected Payload (KP0)"
"220","20.524950","100.100.111.80","104.18.35.30","QUIC","86","Protected Payload (KP0), DCID=017a53f705c3b07e647bd7f73cc3b4a9e4394170"
"221","26.707912","100.100.111.80","104.18.35.30","QUIC","1286","Protected Payload (KP0), DCID=017a53f705c3b07e647bd7f73cc3b4a9e4394170"
