"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","100.86.87.79","34.120.52.64","TCP","66","58535  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"2","0.000654","100.86.87.79","34.120.52.64","TCP","66","58536  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"3","0.000802","100.86.87.79","34.120.52.64","TCP","66","58537  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"4","0.017955","34.120.52.64","100.86.87.79","TCP","66","443  >  58535 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1412 SACK_PERM WS=256"
"5","0.018187","100.86.87.79","34.120.52.64","TCP","54","58535  >  443 [ACK] Seq=1 Ack=1 Win=66304 Len=0"
"6","0.018596","100.86.87.79","34.120.52.64","TLSv1.3","571","Client Hello (SNI=overleaf.com)"
"7","0.018627","34.120.52.64","100.86.87.79","TCP","66","80  >  58536 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1412 SACK_PERM WS=256"
"8","0.018712","100.86.87.79","34.120.52.64","TCP","54","58536  >  80 [ACK] Seq=1 Ack=1 Win=66304 Len=0"
"9","0.018752","34.120.52.64","100.86.87.79","TCP","66","80  >  58537 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1412 SACK_PERM WS=256"
"10","0.018802","100.86.87.79","34.120.52.64","TCP","54","58537  >  80 [ACK] Seq=1 Ack=1 Win=66304 Len=0"
"11","0.029744","34.120.52.64","100.86.87.79","TCP","56","443  >  58535 [ACK] Seq=1 Ack=518 Win=66816 Len=0"
"12","0.033217","34.120.52.64","100.86.87.79","TLSv1.3","1466","Server Hello, Change Cipher Spec"
"13","0.033217","34.120.52.64","100.86.87.79","TCP","690","443  >  58535 [PSH, ACK] Seq=1413 Ack=518 Win=66816 Len=636 [TCP segment of a reassembled PDU]"
"14","0.033217","34.120.52.64","100.86.87.79","TCP","1466","443  >  58535 [ACK] Seq=2049 Ack=518 Win=66816 Len=1412 [TCP segment of a reassembled PDU]"
"15","0.033396","100.86.87.79","34.120.52.64","TCP","54","58535  >  443 [ACK] Seq=518 Ack=3461 Win=66304 Len=0"
"16","0.034320","34.120.52.64","100.86.87.79","TCP","690","443  >  58535 [PSH, ACK] Seq=3461 Ack=518 Win=66816 Len=636 [TCP segment of a reassembled PDU]"
"17","0.034320","34.120.52.64","100.86.87.79","TLSv1.3","970","Application Data"
"18","0.034418","100.86.87.79","34.120.52.64","TCP","54","58535  >  443 [ACK] Seq=518 Ack=5013 Win=66304 Len=0"
"19","0.035442","100.86.87.79","34.120.52.64","TLSv1.3","118","Change Cipher Spec, Application Data"
"20","0.035703","100.86.87.79","34.120.52.64","TLSv1.3","146","Application Data"
"21","0.035864","100.86.87.79","34.120.52.64","TLSv1.3","523","Application Data"
"22","0.047003","34.120.52.64","100.86.87.79","TLSv1.3","672","Application Data, Application Data"
"23","0.047244","100.86.87.79","34.120.52.64","TLSv1.3","85","Application Data"
"24","0.047517","34.120.52.64","100.86.87.79","TLSv1.3","85","Application Data"
"25","0.051520","34.120.52.64","100.86.87.79","TCP","56","443  >  58535 [ACK] Seq=5662 Ack=1143 Win=67840 Len=0"
"26","0.060007","34.120.52.64","100.86.87.79","TCP","56","443  >  58535 [ACK] Seq=5662 Ack=1174 Win=67840 Len=0"
"27","0.061259","34.120.52.64","100.86.87.79","TLSv1.3","178","Application Data"
"28","0.061321","100.86.87.79","34.120.52.64","TCP","54","58535  >  443 [ACK] Seq=1174 Ack=5786 Win=65536 Len=0"
"29","0.061836","100.86.87.79","34.120.52.64","TLSv1.3","89","Application Data"
"30","0.062025","34.120.52.64","100.86.87.79","TLSv1.3","247","Application Data"
"31","0.062025","34.120.52.64","100.86.87.79","TLSv1.3","93","Application Data"
"32","0.062087","100.86.87.79","34.120.52.64","TCP","54","58535  >  443 [ACK] Seq=1209 Ack=6018 Win=65280 Len=0"
"33","0.062177","100.86.87.79","34.120.52.64","TLSv1.3","93","Application Data"
"34","0.073294","34.120.52.64","100.86.87.79","TCP","56","443  >  58535 [ACK] Seq=6018 Ack=1248 Win=67840 Len=0"
"35","0.097298","100.86.87.79","34.120.52.64","TLSv1.3","119","Application Data"
"36","0.113718","34.120.52.64","100.86.87.79","TCP","56","443  >  58535 [ACK] Seq=6018 Ack=1313 Win=67840 Len=0"
"37","0.132697","34.120.52.64","100.86.87.79","TLSv1.3","1129","Application Data"
"38","0.133156","34.120.52.64","100.86.87.79","TLSv1.3","2878","Application Data, Application Data"
"39","0.133190","100.86.87.79","34.120.52.64","TCP","54","58535  >  443 [ACK] Seq=1313 Ack=9917 Win=66304 Len=0"
"40","0.133725","34.120.52.64","100.86.87.79","TLSv1.3","2878","Application Data, Application Data"
"41","0.133804","100.86.87.79","34.120.52.64","TCP","54","58535  >  443 [ACK] Seq=1313 Ack=12741 Win=66304 Len=0"
"42","0.136010","34.120.52.64","100.86.87.79","TLSv1.3","1466","Application Data"
"43","0.136010","34.120.52.64","100.86.87.79","TLSv1.3","1466","Application Data"
"44","0.136010","34.120.52.64","100.86.87.79","TLSv1.3","2878","Application Data, Application Data"
"45","0.136103","100.86.87.79","34.120.52.64","TCP","54","58535  >  443 [ACK] Seq=1313 Ack=18389 Win=66304 Len=0"
"46","0.136616","34.120.52.64","100.86.87.79","TLSv1.3","1466","Application Data"
"47","0.136616","34.120.52.64","100.86.87.79","TLSv1.3","771","Application Data, Application Data"
"48","0.136694","100.86.87.79","34.120.52.64","TCP","54","58535  >  443 [ACK] Seq=1313 Ack=20518 Win=66304 Len=0"
"49","0.136837","100.86.87.79","34.120.52.64","TLSv1.3","93","Application Data"
"50","0.152635","34.120.52.64","100.86.87.79","TCP","56","443  >  58535 [ACK] Seq=20518 Ack=1352 Win=67840 Len=0"
"51","0.370511","100.86.87.79","34.120.52.64","TLSv1.3","314","Application Data"
"52","0.385261","34.120.52.64","100.86.87.79","TCP","56","443  >  58535 [ACK] Seq=20518 Ack=1612 Win=68864 Len=0"
"53","0.394787","34.120.52.64","100.86.87.79","TLSv1.3","250","Application Data"
"54","0.395393","34.120.52.64","100.86.87.79","TLSv1.3","1466","Application Data"
"55","0.395445","100.86.87.79","34.120.52.64","TCP","54","58535  >  443 [ACK] Seq=1612 Ack=22126 Win=66304 Len=0"
"56","0.396840","34.120.52.64","100.86.87.79","TLSv1.3","4290","Application Data, Application Data, Application Data"
"57","0.396884","100.86.87.79","34.120.52.64","TCP","54","58535  >  443 [ACK] Seq=1612 Ack=26362 Win=66304 Len=0"
"58","0.399758","34.120.52.64","100.86.87.79","TLSv1.3","1466","Application Data"
"59","0.399850","100.86.87.79","34.120.52.64","TCP","54","58535  >  443 [ACK] Seq=1612 Ack=27774 Win=66304 Len=0"
"60","0.405174","34.120.52.64","100.86.87.79","TLSv1.3","8526","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"61","0.405286","100.86.87.79","34.120.52.64","TCP","54","58535  >  443 [ACK] Seq=1612 Ack=36246 Win=66304 Len=0"
"62","0.406019","34.120.52.64","100.86.87.79","TLSv1.3","1466","Application Data"
"63","0.410474","34.120.52.64","100.86.87.79","TLSv1.3","5702","Application Data, Application Data, Application Data, Application Data, Application Data"
"64","0.410474","34.120.52.64","100.86.87.79","TLSv1.3","2878","Application Data, Application Data"
"65","0.410474","34.120.52.64","100.86.87.79","TLSv1.3","11350","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"66","0.410563","100.86.87.79","34.120.52.64","TCP","54","58535  >  443 [ACK] Seq=1612 Ack=57426 Win=66304 Len=0"
"67","0.413407","34.120.52.64","100.86.87.79","TLSv1.3","14174","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"68","0.413456","100.86.87.79","34.120.52.64","TCP","54","58535  >  443 [ACK] Seq=1612 Ack=71546 Win=132608 Len=0"
"69","0.414267","34.120.52.64","100.86.87.79","TLSv1.3","2878","Application Data, Application Data"
"70","0.414307","100.86.87.79","34.120.52.64","TCP","54","58535  >  443 [ACK] Seq=1612 Ack=74370 Win=132608 Len=0"
"71","0.415880","34.120.52.64","100.86.87.79","TLSv1.3","1466","Application Data, Application Data"
"72","0.415919","100.86.87.79","34.120.52.64","TCP","54","58535  >  443 [ACK] Seq=1612 Ack=75782 Win=132608 Len=0"
"73","0.417109","34.120.52.64","100.86.87.79","TLSv1.3","1466","Application Data"
"74","0.417610","34.120.52.64","100.86.87.79","TLSv1.3","2878","Application Data, Application Data"
"75","0.417688","100.86.87.79","34.120.52.64","TCP","54","58535  >  443 [ACK] Seq=1612 Ack=80018 Win=132608 Len=0"
"76","0.418812","34.120.52.64","100.86.87.79","TLSv1.3","1466","Application Data"
"77","0.418880","100.86.87.79","34.120.52.64","TCP","54","58535  >  443 [ACK] Seq=1612 Ack=81430 Win=132608 Len=0"
"78","0.419427","34.120.52.64","100.86.87.79","TLSv1.3","2878","Application Data, Application Data"
"79","0.419460","100.86.87.79","34.120.52.64","TCP","54","58535  >  443 [ACK] Seq=1612 Ack=84254 Win=132608 Len=0"
"80","0.420670","34.120.52.64","100.86.87.79","TLSv1.3","2878","Application Data, Application Data"
"81","0.420709","100.86.87.79","34.120.52.64","TCP","54","58535  >  443 [ACK] Seq=1612 Ack=87078 Win=132608 Len=0"
"82","0.421249","34.120.52.64","100.86.87.79","TLSv1.3","2878","Application Data, Application Data"
"83","0.421287","100.86.87.79","34.120.52.64","TCP","54","58535  >  443 [ACK] Seq=1612 Ack=89902 Win=132608 Len=0"
"84","0.422702","34.120.52.64","100.86.87.79","TLSv1.3","2878","Application Data, Application Data"
"85","0.422734","100.86.87.79","34.120.52.64","TCP","54","58535  >  443 [ACK] Seq=1612 Ack=92726 Win=132608 Len=0"
"86","0.424929","100.86.87.79","34.120.52.64","TLSv1.3","134","Application Data"
"87","0.424965","100.86.87.79","34.120.52.64","TLSv1.3","140","Application Data"
"88","0.424986","100.86.87.79","34.120.52.64","TLSv1.3","137","Application Data"
"89","0.425008","100.86.87.79","34.120.52.64","TLSv1.3","145","Application Data"
"90","0.425029","100.86.87.79","34.120.52.64","TLSv1.3","146","Application Data"
"91","0.425755","34.120.52.64","100.86.87.79","TLSv1.3","1466","Application Data"
"92","0.425795","100.86.87.79","34.120.52.64","TCP","54","58535  >  443 [ACK] Seq=2044 Ack=94138 Win=132608 Len=0"
"93","0.426347","34.120.52.64","100.86.87.79","TLSv1.3","2878","Application Data, Application Data"
"94","0.426364","100.86.87.79","34.120.52.64","TCP","54","58535  >  443 [ACK] Seq=2044 Ack=96962 Win=132608 Len=0"
"95","0.426982","34.120.52.64","100.86.87.79","TLSv1.3","2878","Application Data, Application Data"
"96","0.427000","100.86.87.79","34.120.52.64","TCP","54","58535  >  443 [ACK] Seq=2044 Ack=99786 Win=132608 Len=0"
"97","0.427637","34.120.52.64","100.86.87.79","TLSv1.3","2878","Application Data, Application Data"
"98","0.427663","100.86.87.79","34.120.52.64","TCP","54","58535  >  443 [ACK] Seq=2044 Ack=102610 Win=132608 Len=0"
"99","0.428754","34.120.52.64","100.86.87.79","TLSv1.3","5702","Application Data, Application Data, Application Data, Application Data"
"100","0.428847","100.86.87.79","34.120.52.64","TCP","54","58535  >  443 [ACK] Seq=2044 Ack=108258 Win=132608 Len=0"
"101","0.433044","34.120.52.64","100.86.87.79","TLSv1.3","9938","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"102","0.433044","34.120.52.64","100.86.87.79","TLSv1.3","7114","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"103","0.433114","100.86.87.79","34.120.52.64","TCP","54","58535  >  443 [ACK] Seq=2044 Ack=125202 Win=132608 Len=0"
"104","0.439869","34.120.52.64","100.86.87.79","TLSv1.3","1466","Application Data"
"105","0.439869","34.120.52.64","100.86.87.79","TCP","11350","[TCP Previous segment not captured] 443  >  58535 [PSH, ACK] Seq=128026 Ack=1612 Win=68864 Len=11296 [TCP segment of a reassembled PDU], Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"106","0.439955","100.86.87.79","34.120.52.64","TCP","66","58535  >  443 [ACK] Seq=2044 Ack=126614 Win=132608 Len=0 SLE=128026 SRE=139322"
"107","0.450199","34.120.52.64","100.86.87.79","TLSv1.3","18410","Continuation Data"
"108","0.450199","34.120.52.64","100.86.87.79","TLSv1.3","4290","Continuation Data"
"109","0.450199","34.120.52.64","100.86.87.79","TLSv1.3","7114","Continuation Data"
"110","0.450284","100.86.87.79","34.120.52.64","TCP","66","[TCP Dup ACK 106#1] 58535  >  443 [ACK] Seq=2044 Ack=126614 Win=132608 Len=0 SLE=128026 SRE=157678"
"111","0.450339","100.86.87.79","34.120.52.64","TCP","66","[TCP Dup ACK 106#2] 58535  >  443 [ACK] Seq=2044 Ack=126614 Win=132608 Len=0 SLE=128026 SRE=161914"
"112","0.450365","100.86.87.79","34.120.52.64","TCP","66","[TCP Dup ACK 106#3] 58535  >  443 [ACK] Seq=2044 Ack=126614 Win=132608 Len=0 SLE=128026 SRE=168974"
"113","0.455807","34.120.52.64","100.86.87.79","TLSv1.3","14174","Continuation Data"
"114","0.455910","100.86.87.79","34.120.52.64","TCP","66","[TCP Dup ACK 106#4] 58535  >  443 [ACK] Seq=2044 Ack=126614 Win=132608 Len=0 SLE=128026 SRE=183094"
"115","0.460837","34.120.52.64","100.86.87.79","TLSv1.3","11350","Continuation Data"
"116","0.460913","100.86.87.79","34.120.52.64","TCP","66","[TCP Dup ACK 106#5] 58535  >  443 [ACK] Seq=2044 Ack=126614 Win=132608 Len=0 SLE=128026 SRE=194390"
"117","0.467252","34.120.52.64","100.86.87.79","TLSv1.3","8526","Continuation Data"
"118","0.467252","34.120.52.64","100.86.87.79","TLSv1.3","5702","Continuation Data"
"119","0.467325","100.86.87.79","34.120.52.64","TCP","66","[TCP Dup ACK 106#6] 58535  >  443 [ACK] Seq=2044 Ack=126614 Win=132608 Len=0 SLE=128026 SRE=202862"
"120","0.467439","100.86.87.79","34.120.52.64","TCP","66","[TCP Dup ACK 106#7] 58535  >  443 [ACK] Seq=2044 Ack=126614 Win=132608 Len=0 SLE=128026 SRE=208510"
"121","0.472305","34.120.52.64","100.86.87.79","TLSv1.3","11350","Continuation Data"
"122","0.472372","100.86.87.79","34.120.52.64","TCP","66","[TCP Dup ACK 106#8] 58535  >  443 [ACK] Seq=2044 Ack=126614 Win=132608 Len=0 SLE=128026 SRE=219806"
"123","0.477759","34.120.52.64","100.86.87.79","TLSv1.3","7114","Continuation Data"
"124","0.477807","100.86.87.79","34.120.52.64","TCP","66","[TCP Dup ACK 106#9] 58535  >  443 [ACK] Seq=2044 Ack=126614 Win=132608 Len=0 SLE=128026 SRE=226866"
"125","0.483058","34.120.52.64","100.86.87.79","TLSv1.3","15586","Continuation Data"
"126","0.483152","100.86.87.79","34.120.52.64","TCP","66","[TCP Dup ACK 106#10] 58535  >  443 [ACK] Seq=2044 Ack=126614 Win=132608 Len=0 SLE=128026 SRE=242398"
"127","0.489294","34.120.52.64","100.86.87.79","TLSv1.3","5702","Continuation Data"
"128","0.489294","34.120.52.64","100.86.87.79","TLSv1.3","1466","Continuation Data"
"129","0.489294","34.120.52.64","100.86.87.79","TLSv1.3","1466","[TCP Fast Retransmission] , Application Data"
"130","0.489294","34.120.52.64","100.86.87.79","TLSv1.3","7114","Continuation Data"
"131","0.489388","100.86.87.79","34.120.52.64","TCP","66","[TCP Dup ACK 106#11] 58535  >  443 [ACK] Seq=2044 Ack=126614 Win=132608 Len=0 SLE=128026 SRE=248046"
"132","0.489426","100.86.87.79","34.120.52.64","TCP","66","[TCP Dup ACK 106#12] 58535  >  443 [ACK] Seq=2044 Ack=126614 Win=132608 Len=0 SLE=128026 SRE=249458"
"133","0.489490","100.86.87.79","34.120.52.64","TCP","54","58535  >  443 [ACK] Seq=2044 Ack=249458 Win=132608 Len=0"
"134","0.489528","100.86.87.79","34.120.52.64","TCP","54","58535  >  443 [ACK] Seq=2044 Ack=256518 Win=125440 Len=0"
"135","0.489894","100.86.87.79","34.120.52.64","TCP","54","[TCP Window Update] 58535  >  443 [ACK] Seq=2044 Ack=256518 Win=132608 Len=0"
"136","0.491569","34.120.52.64","100.86.87.79","TLSv1.3","1466","Continuation Data"
"137","0.491569","34.120.52.64","100.86.87.79","TLSv1.3","1346","Continuation Data"
"138","0.491633","100.86.87.79","34.120.52.64","TCP","54","58535  >  443 [ACK] Seq=2044 Ack=259222 Win=132608 Len=0"
"139","0.515076","34.120.52.64","100.86.87.79","TLSv1.3","174","Continuation Data"
"140","0.515076","34.120.52.64","100.86.87.79","TLSv1.3","7114","Continuation Data"
"141","0.515194","100.86.87.79","34.120.52.64","TCP","54","58535  >  443 [ACK] Seq=2044 Ack=266402 Win=132608 Len=0"
"142","0.522400","34.120.52.64","100.86.87.79","TLSv1.3","14174","Continuation Data"
"143","0.522482","100.86.87.79","34.120.52.64","TCP","54","58535  >  443 [ACK] Seq=2044 Ack=280522 Win=132608 Len=0"
"144","0.522796","100.86.87.79","34.120.52.64","TLSv1.3","93","Application Data"
"145","0.525080","100.86.87.79","34.120.52.64","TLSv1.3","133","Application Data"
"146","0.527652","34.120.52.64","100.86.87.79","TLSv1.3","24058","Continuation Data"
"147","0.527838","100.86.87.79","34.120.52.64","TCP","54","58535  >  443 [ACK] Seq=2162 Ack=304526 Win=132608 Len=0"
"148","0.533429","34.120.52.64","100.86.87.79","TLSv1.3","21234","Continuation Data"
"149","0.533559","100.86.87.79","34.120.52.64","TCP","54","58535  >  443 [ACK] Seq=2162 Ack=325706 Win=132608 Len=0"
"150","0.539674","34.120.52.64","100.86.87.79","TLSv1.3","24058","Continuation Data"
"151","0.539855","100.86.87.79","34.120.52.64","TCP","54","58535  >  443 [ACK] Seq=2162 Ack=349710 Win=132608 Len=0"
"152","0.541478","100.86.87.79","34.120.52.64","TLSv1.3","139","Application Data"
"153","0.544934","34.120.52.64","100.86.87.79","TLSv1.3","31118","Continuation Data"
"154","0.545262","100.86.87.79","34.120.52.64","TCP","54","58535  >  443 [ACK] Seq=2247 Ack=380774 Win=132608 Len=0"
"155","0.547443","100.86.87.79","34.120.52.64","TLSv1.3","147","Application Data"
"156","0.547614","100.86.87.79","34.120.52.64","TLSv1.3","132","Application Data"
"157","0.550350","34.120.52.64","100.86.87.79","TLSv1.3","9938","Continuation Data"
"158","0.550350","34.120.52.64","100.86.87.79","TLSv1.3","1226","Continuation Data"
"159","0.550350","34.120.52.64","100.86.87.79","TLSv1.3","2878","Continuation Data"
"160","0.550350","34.120.52.64","100.86.87.79","TLSv1.3","2878","Continuation Data"
"161","0.550678","100.86.87.79","34.120.52.64","TCP","54","58535  >  443 [ACK] Seq=2418 Ack=397478 Win=132608 Len=0"
"162","0.555921","34.120.52.64","100.86.87.79","TLSv1.3","8526","Continuation Data"
"163","0.555921","34.120.52.64","100.86.87.79","TCP","56","443  >  58535 [ACK] Seq=403126 Ack=2162 Win=68864 Len=0"
"164","0.556042","100.86.87.79","34.120.52.64","TCP","54","58535  >  443 [ACK] Seq=2418 Ack=405950 Win=132608 Len=0"
"165","0.557181","34.120.52.64","100.86.87.79","TLSv1.3","1309","Continuation Data"
"166","0.557181","34.120.52.64","100.86.87.79","TLSv1.3","146","Application Data"
"167","0.557181","34.120.52.64","100.86.87.79","TLSv1.3","2878","Application Data, Application Data"
"168","0.557269","100.86.87.79","34.120.52.64","TCP","54","58535  >  443 [ACK] Seq=2418 Ack=410121 Win=132608 Len=0"
"169","0.559562","100.86.87.79","34.120.52.64","TLSv1.3","150","Application Data"
"170","0.560328","100.86.87.79","34.120.52.64","TLSv1.3","135","Application Data"
"171","0.560383","34.120.52.64","100.86.87.79","TLSv1.3","1466","Application Data"
"172","0.560383","34.120.52.64","100.86.87.79","TLSv1.3","1042","Application Data"
"173","0.560437","100.86.87.79","34.120.52.64","TCP","54","58535  >  443 [ACK] Seq=2595 Ack=412521 Win=132608 Len=0"
"174","0.561139","34.120.52.64","100.86.87.79","TLSv1.3","2878","Application Data, Application Data"
"175","0.561176","100.86.87.79","34.120.52.64","TCP","54","58535  >  443 [ACK] Seq=2595 Ack=415345 Win=132608 Len=0"
"176","0.561938","34.120.52.64","100.86.87.79","TLSv1.3","2878","Application Data, Application Data"
"177","0.561980","100.86.87.79","34.120.52.64","TCP","54","58535  >  443 [ACK] Seq=2595 Ack=418169 Win=132608 Len=0"
"178","0.564254","34.120.52.64","100.86.87.79","TLSv1.3","1466","Application Data"
"179","0.564289","100.86.87.79","34.120.52.64","TCP","54","58535  >  443 [ACK] Seq=2595 Ack=419581 Win=132608 Len=0"
"180","0.565209","34.120.52.64","100.86.87.79","TLSv1.3","1466","Application Data"
"181","0.565249","100.86.87.79","34.120.52.64","TCP","54","58535  >  443 [ACK] Seq=2595 Ack=420993 Win=132608 Len=0"
"182","0.567286","34.120.52.64","100.86.87.79","TLSv1.3","1466","Application Data"
"183","0.567320","100.86.87.79","34.120.52.64","TCP","54","58535  >  443 [ACK] Seq=2595 Ack=422405 Win=132608 Len=0"
"184","0.568227","34.120.52.64","100.86.87.79","TLSv1.3","1466","Application Data"
"185","0.568256","100.86.87.79","34.120.52.64","TCP","54","58535  >  443 [ACK] Seq=2595 Ack=423817 Win=132608 Len=0"
"186","0.570429","34.120.52.64","100.86.87.79","TLSv1.3","2878","Application Data, Application Data"
"187","0.570508","100.86.87.79","34.120.52.64","TCP","54","58535  >  443 [ACK] Seq=2595 Ack=426641 Win=132608 Len=0"
"188","0.574981","34.120.52.64","100.86.87.79","TLSv1.3","8526","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"189","0.575108","100.86.87.79","34.120.52.64","TCP","54","58535  >  443 [ACK] Seq=2595 Ack=435113 Win=132608 Len=0"
"190","0.582292","34.120.52.64","100.86.87.79","TLSv1.3","11350","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"191","0.582292","34.120.52.64","100.86.87.79","TCP","56","443  >  58535 [ACK] Seq=443585 Ack=2595 Win=68864 Len=0"
"192","0.582292","34.120.52.64","100.86.87.79","TLSv1.3","5702","Application Data, Application Data, Application Data, Application Data, Application Data"
"193","0.582432","100.86.87.79","34.120.52.64","TCP","54","58535  >  443 [ACK] Seq=2595 Ack=446409 Win=132608 Len=0"
"194","0.582486","100.86.87.79","34.120.52.64","TCP","54","58535  >  443 [ACK] Seq=2595 Ack=452057 Win=132608 Len=0"
"195","0.586453","34.120.52.64","100.86.87.79","TLSv1.3","5702","Application Data, Application Data, Application Data, Application Data"
"196","0.586523","100.86.87.79","34.120.52.64","TCP","54","58535  >  443 [ACK] Seq=2595 Ack=457705 Win=132608 Len=0"
"197","0.591751","34.120.52.64","100.86.87.79","TLSv1.3","16998","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"198","0.591893","100.86.87.79","34.120.52.64","TCP","54","58535  >  443 [ACK] Seq=2595 Ack=474649 Win=132608 Len=0"
"199","0.593716","34.120.52.64","100.86.87.79","TLSv1.3","1466","Application Data"
"200","0.593716","34.120.52.64","100.86.87.79","TCP","5702","[TCP Previous segment not captured] 443  >  58535 [PSH, ACK] Seq=477473 Ack=2595 Win=68864 Len=5648 [TCP segment of a reassembled PDU], Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"201","0.593854","100.86.87.79","34.120.52.64","TCP","66","58535  >  443 [ACK] Seq=2595 Ack=476061 Win=132608 Len=0 SLE=477473 SRE=483121"
"202","0.598060","34.120.52.64","100.86.87.79","TLSv1.3","4290","Continuation Data"
"203","0.598060","34.120.52.64","100.86.87.79","TLSv1.3","4290","[TCP Previous segment not captured] , Continuation Data"
"204","0.598106","100.86.87.79","34.120.52.64","TCP","66","[TCP Dup ACK 201#1] 58535  >  443 [ACK] Seq=2595 Ack=476061 Win=132608 Len=0 SLE=477473 SRE=487357"
"205","0.598152","100.86.87.79","34.120.52.64","TCP","74","[TCP Dup ACK 201#2] 58535  >  443 [ACK] Seq=2595 Ack=476061 Win=132608 Len=0 SLE=488769 SRE=493005 SLE=477473 SRE=487357"
"206","0.601071","34.120.52.64","100.86.87.79","TLSv1.3","7114","Continuation Data"
"207","0.601071","34.120.52.64","100.86.87.79","TLSv1.3","11350","Continuation Data"
"208","0.601135","100.86.87.79","34.120.52.64","TCP","74","[TCP Dup ACK 201#3] 58535  >  443 [ACK] Seq=2595 Ack=476061 Win=132608 Len=0 SLE=488769 SRE=500065 SLE=477473 SRE=487357"
"209","0.601187","100.86.87.79","34.120.52.64","TCP","74","[TCP Dup ACK 201#4] 58535  >  443 [ACK] Seq=2595 Ack=476061 Win=132608 Len=0 SLE=488769 SRE=511361 SLE=477473 SRE=487357"
"210","0.605666","34.120.52.64","100.86.87.79","TLSv1.3","8526","Continuation Data"
"211","0.605724","100.86.87.79","34.120.52.64","TCP","74","[TCP Dup ACK 201#5] 58535  >  443 [ACK] Seq=2595 Ack=476061 Win=132608 Len=0 SLE=488769 SRE=519833 SLE=477473 SRE=487357"
"212","0.608347","34.120.52.64","100.86.87.79","TLSv1.3","2878","Continuation Data"
"213","0.608410","100.86.87.79","34.120.52.64","TCP","74","[TCP Dup ACK 201#6] 58535  >  443 [ACK] Seq=2595 Ack=476061 Win=132608 Len=0 SLE=488769 SRE=522657 SLE=477473 SRE=487357"
"214","0.612615","34.120.52.64","100.86.87.79","TLSv1.3","16998","Continuation Data"
"215","0.612760","100.86.87.79","34.120.52.64","TCP","74","[TCP Dup ACK 201#7] 58535  >  443 [ACK] Seq=2595 Ack=476061 Win=132608 Len=0 SLE=488769 SRE=539601 SLE=477473 SRE=487357"
"216","0.619337","34.120.52.64","100.86.87.79","TLSv1.3","14174","Continuation Data"
"217","0.619391","100.86.87.79","34.120.52.64","TCP","74","[TCP Dup ACK 201#8] 58535  >  443 [ACK] Seq=2595 Ack=476061 Win=132608 Len=0 SLE=488769 SRE=553721 SLE=477473 SRE=487357"
"218","0.624675","34.120.52.64","100.86.87.79","TLSv1.3","16998","Continuation Data"
"219","0.624733","100.86.87.79","34.120.52.64","TCP","74","[TCP Dup ACK 201#9] 58535  >  443 [ACK] Seq=2595 Ack=476061 Win=132608 Len=0 SLE=488769 SRE=570665 SLE=477473 SRE=487357"
"220","0.632141","34.120.52.64","100.86.87.79","TLSv1.3","1466","Continuation Data"
"221","0.632141","34.120.52.64","100.86.87.79","TLSv1.3","2878","[TCP Previous segment not captured] , Continuation Data"
"222","0.632141","34.120.52.64","100.86.87.79","TLSv1.3","901","[TCP Previous segment not captured] , Continuation Data"
"223","0.632141","34.120.52.64","100.86.87.79","TLSv1.3","1466","[TCP Fast Retransmission] , Application Data"
"224","0.632141","34.120.52.64","100.86.87.79","TCP","1466","[TCP Out-Of-Order] 443  >  58535 [ACK] Seq=487357 Ack=2595 Win=68864 Len=1412"
"225","0.632217","100.86.87.79","34.120.52.64","TCP","74","[TCP Dup ACK 201#10] 58535  >  443 [ACK] Seq=2595 Ack=476061 Win=132608 Len=0 SLE=488769 SRE=572077 SLE=477473 SRE=487357"
"226","0.632252","100.86.87.79","34.120.52.64","TCP","82","[TCP Dup ACK 201#11] 58535  >  443 [ACK] Seq=2595 Ack=476061 Win=132608 Len=0 SLE=573489 SRE=576313 SLE=488769 SRE=572077 SLE=477473 SRE=487357"
