"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","100.86.111.80","23.12.147.175","TCP","66","64109  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"2","0.019513","23.12.147.175","100.86.111.80","TCP","66","443  >  64109 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460 SACK_PERM WS=128"
"3","0.019730","100.86.111.80","23.12.147.175","TCP","54","64109  >  443 [ACK] Seq=1 Ack=1 Win=65536 Len=0"
"4","0.020695","100.86.111.80","23.12.147.175","TCP","1514","64109  >  443 [ACK] Seq=1 Ack=1 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"5","0.020695","100.86.111.80","23.12.147.175","TLSv1.3","356","Client Hello (SNI=dias.bank.truist.com)"
"6","0.061353","100.86.111.80","23.12.147.175","TCP","1514","[TCP Retransmission] 64109  >  443 [PSH, ACK] Seq=303 Ack=1 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"7","0.069801","23.12.147.175","100.86.111.80","TCP","56","443  >  64109 [ACK] Seq=1 Ack=1763 Win=64128 Len=0"
"8","0.070162","23.12.147.175","100.86.111.80","TLSv1.3","1514","Server Hello, Change Cipher Spec, Application Data"
"9","0.070162","23.12.147.175","100.86.111.80","TCP","1514","443  >  64109 [PSH, ACK] Seq=1461 Ack=1763 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"10","0.070299","100.86.111.80","23.12.147.175","TCP","54","64109  >  443 [ACK] Seq=1763 Ack=2921 Win=65536 Len=0"
"11","0.070445","23.12.147.175","100.86.111.80","TLSv1.3","1230","Application Data"
"12","0.070445","23.12.147.175","100.86.111.80","TLSv1.3","202","Application Data, Application Data"
"13","0.070549","100.86.111.80","23.12.147.175","TCP","54","64109  >  443 [ACK] Seq=1763 Ack=4245 Win=64256 Len=0"
"14","0.078278","23.12.147.175","100.86.111.80","TCP","202","[TCP Spurious Retransmission] 443  >  64109 [PSH, ACK] Seq=4097 Ack=1763 Win=64128 Len=148"
"15","0.078419","100.86.111.80","23.12.147.175","TCP","66","[TCP Dup ACK 13#1] 64109  >  443 [ACK] Seq=1763 Ack=4245 Win=64256 Len=0 SLE=4097 SRE=4245"
"16","0.079213","100.86.111.80","23.12.147.175","TLSv1.3","134","Change Cipher Spec, Application Data"
"17","0.080003","100.86.111.80","23.12.147.175","TLSv1.3","146","Application Data"
"18","0.080089","100.86.111.80","23.12.147.175","TLSv1.3","446","Application Data"
"19","0.082524","23.12.147.175","100.86.111.80","TCP","66","[TCP Dup ACK 7#1] 443  >  64109 [ACK] Seq=4245 Ack=1763 Win=64128 Len=0 SLE=303 SRE=1763"
"20","0.097593","23.12.147.175","100.86.111.80","TCP","56","443  >  64109 [ACK] Seq=4245 Ack=1843 Win=64128 Len=0"
"21","0.097841","23.12.147.175","100.86.111.80","TCP","56","443  >  64109 [ACK] Seq=4245 Ack=2327 Win=64128 Len=0"
"22","0.097841","23.12.147.175","100.86.111.80","TLSv1.3","341","Application Data"
"23","0.097841","23.12.147.175","100.86.111.80","TLSv1.3","341","Application Data"
"24","0.098210","100.86.111.80","23.12.147.175","TCP","54","64109  >  443 [ACK] Seq=2327 Ack=4819 Win=65536 Len=0"
"25","0.108406","23.12.147.175","100.86.111.80","TLSv1.3","115","Application Data"
"26","0.108406","23.12.147.175","100.86.111.80","TLSv1.3","85","Application Data"
"27","0.108623","100.86.111.80","23.12.147.175","TCP","54","64109  >  443 [ACK] Seq=2327 Ack=4911 Win=65536 Len=0"
"28","0.109746","100.86.111.80","23.12.147.175","TLSv1.3","85","Application Data"
"29","0.168500","23.12.147.175","100.86.111.80","TCP","56","443  >  64109 [ACK] Seq=4911 Ack=2358 Win=64128 Len=0"
"30","0.254309","23.12.147.175","100.86.111.80","TLSv1.3","573","Application Data"
"31","0.254668","23.12.147.175","100.86.111.80","TCP","1514","443  >  64109 [ACK] Seq=5430 Ack=2358 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"32","0.254668","23.12.147.175","100.86.111.80","TCP","1514","443  >  64109 [PSH, ACK] Seq=6890 Ack=2358 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"33","0.254758","100.86.111.80","23.12.147.175","TCP","54","64109  >  443 [ACK] Seq=2358 Ack=8350 Win=65536 Len=0"
"34","0.255060","23.12.147.175","100.86.111.80","TCP","1514","443  >  64109 [ACK] Seq=8350 Ack=2358 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"35","0.255060","23.12.147.175","100.86.111.80","TCP","1514","443  >  64109 [PSH, ACK] Seq=9810 Ack=2358 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"36","0.255141","100.86.111.80","23.12.147.175","TCP","54","64109  >  443 [ACK] Seq=2358 Ack=11270 Win=65536 Len=0"
"37","0.255355","23.12.147.175","100.86.111.80","TCP","1514","443  >  64109 [ACK] Seq=11270 Ack=2358 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"38","0.255355","23.12.147.175","100.86.111.80","TCP","1514","443  >  64109 [PSH, ACK] Seq=12730 Ack=2358 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"39","0.255457","100.86.111.80","23.12.147.175","TCP","54","64109  >  443 [ACK] Seq=2358 Ack=14190 Win=65536 Len=0"
"40","0.263756","23.12.147.175","100.86.111.80","TCP","1514","443  >  64109 [ACK] Seq=14190 Ack=2358 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"41","0.263895","100.86.111.80","23.12.147.175","TCP","54","64109  >  443 [ACK] Seq=2358 Ack=15650 Win=65536 Len=0"
"42","0.264098","23.12.147.175","100.86.111.80","TCP","1514","443  >  64109 [PSH, ACK] Seq=15650 Ack=2358 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"43","0.264098","23.12.147.175","100.86.111.80","TCP","1514","443  >  64109 [ACK] Seq=17110 Ack=2358 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"44","0.264207","100.86.111.80","23.12.147.175","TCP","54","64109  >  443 [ACK] Seq=2358 Ack=18570 Win=65536 Len=0"
"45","0.264433","23.12.147.175","100.86.111.80","TCP","1514","443  >  64109 [PSH, ACK] Seq=18570 Ack=2358 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"46","0.264433","23.12.147.175","100.86.111.80","TCP","1514","443  >  64109 [ACK] Seq=20030 Ack=2358 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"47","0.264520","100.86.111.80","23.12.147.175","TCP","54","64109  >  443 [ACK] Seq=2358 Ack=21490 Win=65536 Len=0"
"48","0.264767","23.12.147.175","100.86.111.80","TLSv1.3","1514","Application Data, Application Data"
"49","0.268025","23.12.147.175","100.86.111.80","TCP","1514","443  >  64109 [ACK] Seq=22950 Ack=2358 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"50","0.268179","100.86.111.80","23.12.147.175","TCP","54","64109  >  443 [ACK] Seq=2358 Ack=24410 Win=65536 Len=0"
"51","0.268333","23.12.147.175","100.86.111.80","TCP","1514","443  >  64109 [PSH, ACK] Seq=24410 Ack=2358 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"52","0.272366","23.12.147.175","100.86.111.80","TCP","1514","443  >  64109 [ACK] Seq=25870 Ack=2358 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"53","0.272508","100.86.111.80","23.12.147.175","TCP","54","64109  >  443 [ACK] Seq=2358 Ack=27330 Win=65536 Len=0"
"54","0.272878","23.12.147.175","100.86.111.80","TCP","1514","443  >  64109 [PSH, ACK] Seq=27330 Ack=2358 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"55","0.272878","23.12.147.175","100.86.111.80","TCP","1514","443  >  64109 [ACK] Seq=28790 Ack=2358 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"56","0.273032","100.86.111.80","23.12.147.175","TCP","54","64109  >  443 [ACK] Seq=2358 Ack=30250 Win=65536 Len=0"
"57","0.273163","23.12.147.175","100.86.111.80","TCP","1514","443  >  64109 [PSH, ACK] Seq=30250 Ack=2358 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"58","0.275120","23.12.147.175","100.86.111.80","TCP","1514","443  >  64109 [ACK] Seq=31710 Ack=2358 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"59","0.275235","100.86.111.80","23.12.147.175","TCP","54","64109  >  443 [ACK] Seq=2358 Ack=33170 Win=65536 Len=0"
"60","0.285964","23.12.147.175","100.86.111.80","TCP","1514","443  >  64109 [ACK] Seq=33170 Ack=2358 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"61","0.285964","23.12.147.175","100.86.111.80","TCP","1514","443  >  64109 [PSH, ACK] Seq=34630 Ack=2358 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"62","0.285964","23.12.147.175","100.86.111.80","TCP","1514","443  >  64109 [ACK] Seq=36090 Ack=2358 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"63","0.285964","23.12.147.175","100.86.111.80","TLSv1.3","1514","Application Data, Application Data"
"64","0.286225","100.86.111.80","23.12.147.175","TCP","54","64109  >  443 [ACK] Seq=2358 Ack=39010 Win=65536 Len=0"
"65","0.295141","23.12.147.175","100.86.111.80","TCP","1514","443  >  64109 [ACK] Seq=39010 Ack=2358 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"66","0.295141","23.12.147.175","100.86.111.80","TCP","1514","443  >  64109 [PSH, ACK] Seq=40470 Ack=2358 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"67","0.295141","23.12.147.175","100.86.111.80","TCP","1514","443  >  64109 [ACK] Seq=41930 Ack=2358 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"68","0.295141","23.12.147.175","100.86.111.80","TCP","1514","443  >  64109 [PSH, ACK] Seq=43390 Ack=2358 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"69","0.295473","100.86.111.80","23.12.147.175","TCP","54","64109  >  443 [ACK] Seq=2358 Ack=44850 Win=65536 Len=0"
"70","0.298185","23.12.147.175","100.86.111.80","TCP","1514","443  >  64109 [ACK] Seq=44850 Ack=2358 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"71","0.299019","23.12.147.175","100.86.111.80","TLSv1.3","1514","Application Data"
"72","0.299019","23.12.147.175","100.86.111.80","TCP","1514","443  >  64109 [PSH, ACK] Seq=47770 Ack=2358 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"73","0.299237","100.86.111.80","23.12.147.175","TCP","54","64109  >  443 [ACK] Seq=2358 Ack=49230 Win=65536 Len=0"
"74","0.309678","23.12.147.175","100.86.111.80","TCP","1514","443  >  64109 [ACK] Seq=49230 Ack=2358 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"75","0.309678","23.12.147.175","100.86.111.80","TCP","1514","443  >  64109 [PSH, ACK] Seq=50690 Ack=2358 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"76","0.309678","23.12.147.175","100.86.111.80","TCP","1514","443  >  64109 [ACK] Seq=52150 Ack=2358 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"77","0.309678","23.12.147.175","100.86.111.80","TCP","1514","443  >  64109 [PSH, ACK] Seq=53610 Ack=2358 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"78","0.310019","100.86.111.80","23.12.147.175","TCP","54","64109  >  443 [ACK] Seq=2358 Ack=55070 Win=65536 Len=0"
"79","0.312770","23.12.147.175","100.86.111.80","TCP","1514","443  >  64109 [ACK] Seq=55070 Ack=2358 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"80","0.312770","23.12.147.175","100.86.111.80","TCP","1514","443  >  64109 [PSH, ACK] Seq=56530 Ack=2358 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"81","0.312876","100.86.111.80","23.12.147.175","TCP","54","64109  >  443 [ACK] Seq=2358 Ack=57990 Win=65536 Len=0"
"82","0.313110","23.12.147.175","100.86.111.80","TCP","1514","443  >  64109 [ACK] Seq=57990 Ack=2358 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"83","0.313110","23.12.147.175","100.86.111.80","TCP","1514","443  >  64109 [PSH, ACK] Seq=59450 Ack=2358 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"84","0.313187","100.86.111.80","23.12.147.175","TCP","54","64109  >  443 [ACK] Seq=2358 Ack=60910 Win=65536 Len=0"
"85","0.320020","23.12.147.175","100.86.111.80","TCP","1514","443  >  64109 [ACK] Seq=60910 Ack=2358 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"86","0.320020","23.12.147.175","100.86.111.80","TLSv1.3","1514","Application Data, Application Data"
"87","0.320142","100.86.111.80","23.12.147.175","TCP","54","64109  >  443 [ACK] Seq=2358 Ack=63830 Win=65536 Len=0"
"88","0.320548","23.12.147.175","100.86.111.80","TCP","1514","443  >  64109 [ACK] Seq=63830 Ack=2358 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"89","0.320548","23.12.147.175","100.86.111.80","TCP","1514","443  >  64109 [PSH, ACK] Seq=65290 Ack=2358 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"90","0.320672","100.86.111.80","23.12.147.175","TCP","54","64109  >  443 [ACK] Seq=2358 Ack=66750 Win=65536 Len=0"
"91","0.320734","23.12.147.175","100.86.111.80","TCP","1514","443  >  64109 [ACK] Seq=66750 Ack=2358 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"92","0.320734","23.12.147.175","100.86.111.80","TCP","1514","443  >  64109 [PSH, ACK] Seq=68210 Ack=2358 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"93","0.320853","100.86.111.80","23.12.147.175","TCP","54","64109  >  443 [ACK] Seq=2358 Ack=69670 Win=65536 Len=0"
"94","0.321103","23.12.147.175","100.86.111.80","TCP","1514","443  >  64109 [ACK] Seq=69670 Ack=2358 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"95","0.321168","100.86.111.80","23.12.147.175","TCP","54","64109  >  443 [ACK] Seq=2358 Ack=71130 Win=65536 Len=0"
"96","0.323320","23.12.147.175","100.86.111.80","TCP","1514","443  >  64109 [PSH, ACK] Seq=71130 Ack=2358 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"97","0.323320","23.12.147.175","100.86.111.80","TCP","1514","443  >  64109 [ACK] Seq=72590 Ack=2358 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"98","0.323532","100.86.111.80","23.12.147.175","TCP","54","64109  >  443 [ACK] Seq=2358 Ack=74050 Win=65536 Len=0"
"99","0.323637","23.12.147.175","100.86.111.80","TCP","1514","443  >  64109 [PSH, ACK] Seq=74050 Ack=2358 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"100","0.323637","23.12.147.175","100.86.111.80","TCP","1514","443  >  64109 [ACK] Seq=75510 Ack=2358 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"101","0.323748","100.86.111.80","23.12.147.175","TCP","54","64109  >  443 [ACK] Seq=2358 Ack=76970 Win=65536 Len=0"
"102","0.325415","23.12.147.175","100.86.111.80","TCP","1514","443  >  64109 [PSH, ACK] Seq=76970 Ack=2358 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"103","0.325415","23.12.147.175","100.86.111.80","TLSv1.3","1514","Application Data, Application Data"
"104","0.325415","23.12.147.175","100.86.111.80","TCP","1514","443  >  64109 [PSH, ACK] Seq=79890 Ack=2358 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"105","0.325415","23.12.147.175","100.86.111.80","TCP","1514","443  >  64109 [ACK] Seq=81350 Ack=2358 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"106","0.325415","23.12.147.175","100.86.111.80","TCP","1514","443  >  64109 [PSH, ACK] Seq=82810 Ack=2358 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"107","0.325415","23.12.147.175","100.86.111.80","TCP","1514","443  >  64109 [ACK] Seq=84270 Ack=2358 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"108","0.325415","23.12.147.175","100.86.111.80","TCP","1514","443  >  64109 [PSH, ACK] Seq=85730 Ack=2358 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"109","0.325415","23.12.147.175","100.86.111.80","TCP","1514","443  >  64109 [ACK] Seq=87190 Ack=2358 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"110","0.325415","23.12.147.175","100.86.111.80","TCP","1514","443  >  64109 [PSH, ACK] Seq=88650 Ack=2358 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"111","0.325415","23.12.147.175","100.86.111.80","TCP","1514","443  >  64109 [ACK] Seq=90110 Ack=2358 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"112","0.325415","23.12.147.175","100.86.111.80","TCP","1514","443  >  64109 [PSH, ACK] Seq=91570 Ack=2358 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"113","0.325722","100.86.111.80","23.12.147.175","TCP","54","64109  >  443 [ACK] Seq=2358 Ack=93030 Win=65536 Len=0"
"114","0.330013","23.12.147.175","100.86.111.80","TCP","1514","443  >  64109 [ACK] Seq=93030 Ack=2358 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"115","0.330013","23.12.147.175","100.86.111.80","TLSv1.3","1514","Application Data, Application Data"
"116","0.330208","100.86.111.80","23.12.147.175","TCP","54","64109  >  443 [ACK] Seq=2358 Ack=95950 Win=65536 Len=0"
"117","0.338632","23.12.147.175","100.86.111.80","TCP","1514","443  >  64109 [ACK] Seq=95950 Ack=2358 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"118","0.338743","100.86.111.80","23.12.147.175","TCP","54","64109  >  443 [ACK] Seq=2358 Ack=97410 Win=65536 Len=0"
"119","0.338986","23.12.147.175","100.86.111.80","TCP","1514","443  >  64109 [PSH, ACK] Seq=97410 Ack=2358 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"120","0.339357","23.12.147.175","100.86.111.80","TCP","1514","443  >  64109 [ACK] Seq=98870 Ack=2358 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"121","0.339357","23.12.147.175","100.86.111.80","TCP","1514","443  >  64109 [PSH, ACK] Seq=100330 Ack=2358 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"122","0.339470","100.86.111.80","23.12.147.175","TCP","54","64109  >  443 [ACK] Seq=2358 Ack=101790 Win=65536 Len=0"
"123","0.339717","23.12.147.175","100.86.111.80","TCP","1514","443  >  64109 [ACK] Seq=101790 Ack=2358 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"124","0.339717","23.12.147.175","100.86.111.80","TCP","1514","443  >  64109 [PSH, ACK] Seq=103250 Ack=2358 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"125","0.339840","100.86.111.80","23.12.147.175","TCP","54","64109  >  443 [ACK] Seq=2358 Ack=104710 Win=65536 Len=0"
"126","0.343531","23.12.147.175","100.86.111.80","TCP","1514","443  >  64109 [ACK] Seq=104710 Ack=2358 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"127","0.343531","23.12.147.175","100.86.111.80","TCP","1514","443  >  64109 [PSH, ACK] Seq=106170 Ack=2358 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"128","0.343675","100.86.111.80","23.12.147.175","TCP","54","64109  >  443 [ACK] Seq=2358 Ack=107630 Win=65536 Len=0"
"129","0.343849","23.12.147.175","100.86.111.80","TCP","1514","443  >  64109 [ACK] Seq=107630 Ack=2358 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"130","0.343849","23.12.147.175","100.86.111.80","TCP","1514","443  >  64109 [PSH, ACK] Seq=109090 Ack=2358 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"131","0.343919","100.86.111.80","23.12.147.175","TCP","54","64109  >  443 [ACK] Seq=2358 Ack=110550 Win=65536 Len=0"
"132","0.344217","23.12.147.175","100.86.111.80","TCP","1514","443  >  64109 [ACK] Seq=110550 Ack=2358 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"133","0.344217","23.12.147.175","100.86.111.80","TLSv1.3","1514","Application Data, Application Data"
"134","0.344287","100.86.111.80","23.12.147.175","TCP","54","64109  >  443 [ACK] Seq=2358 Ack=113470 Win=65536 Len=0"
"135","0.344552","23.12.147.175","100.86.111.80","TCP","1514","443  >  64109 [ACK] Seq=113470 Ack=2358 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"136","0.344552","23.12.147.175","100.86.111.80","TCP","1514","443  >  64109 [PSH, ACK] Seq=114930 Ack=2358 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"137","0.344639","100.86.111.80","23.12.147.175","TCP","54","64109  >  443 [ACK] Seq=2358 Ack=116390 Win=65536 Len=0"
"138","0.346091","23.12.147.175","100.86.111.80","TCP","1514","443  >  64109 [ACK] Seq=116390 Ack=2358 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"139","0.346091","23.12.147.175","100.86.111.80","TCP","1514","443  >  64109 [PSH, ACK] Seq=117850 Ack=2358 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"140","0.346213","100.86.111.80","23.12.147.175","TCP","54","64109  >  443 [ACK] Seq=2358 Ack=119310 Win=65536 Len=0"
"141","0.346289","23.12.147.175","100.86.111.80","TLSv1.3","1514","Application Data"
"142","0.346289","23.12.147.175","100.86.111.80","TCP","1514","443  >  64109 [PSH, ACK] Seq=120770 Ack=2358 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"143","0.346289","23.12.147.175","100.86.111.80","TCP","1514","443  >  64109 [ACK] Seq=122230 Ack=2358 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"144","0.346289","23.12.147.175","100.86.111.80","TCP","1514","443  >  64109 [PSH, ACK] Seq=123690 Ack=2358 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"145","0.346392","100.86.111.80","23.12.147.175","TCP","54","64109  >  443 [ACK] Seq=2358 Ack=125150 Win=65536 Len=0"
"146","0.346468","23.12.147.175","100.86.111.80","TCP","1514","443  >  64109 [ACK] Seq=125150 Ack=2358 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"147","0.346468","23.12.147.175","100.86.111.80","TCP","1514","443  >  64109 [PSH, ACK] Seq=126610 Ack=2358 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"148","0.346567","100.86.111.80","23.12.147.175","TCP","54","64109  >  443 [ACK] Seq=2358 Ack=128070 Win=65536 Len=0"
"149","0.351088","23.12.147.175","100.86.111.80","TCP","1514","443  >  64109 [ACK] Seq=128070 Ack=2358 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"150","0.351088","23.12.147.175","100.86.111.80","TCP","1514","443  >  64109 [PSH, ACK] Seq=129530 Ack=2358 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"151","0.351222","100.86.111.80","23.12.147.175","TCP","54","64109  >  443 [ACK] Seq=2358 Ack=130990 Win=65536 Len=0"
"152","0.351409","23.12.147.175","100.86.111.80","TCP","1514","443  >  64109 [ACK] Seq=130990 Ack=2358 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"153","0.351409","23.12.147.175","100.86.111.80","TCP","1514","443  >  64109 [PSH, ACK] Seq=132450 Ack=2358 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"154","0.351476","100.86.111.80","23.12.147.175","TCP","54","64109  >  443 [ACK] Seq=2358 Ack=133910 Win=65536 Len=0"
"155","0.351754","23.12.147.175","100.86.111.80","TCP","1514","443  >  64109 [ACK] Seq=133910 Ack=2358 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"156","0.351754","23.12.147.175","100.86.111.80","TCP","1514","443  >  64109 [PSH, ACK] Seq=135370 Ack=2358 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"157","0.351818","100.86.111.80","23.12.147.175","TCP","54","64109  >  443 [ACK] Seq=2358 Ack=136830 Win=65536 Len=0"
"158","0.352105","23.12.147.175","100.86.111.80","TLSv1.3","1514","Application Data, Application Data"
"159","0.352105","23.12.147.175","100.86.111.80","TCP","1514","443  >  64109 [PSH, ACK] Seq=138290 Ack=2358 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"160","0.352163","100.86.111.80","23.12.147.175","TCP","54","64109  >  443 [ACK] Seq=2358 Ack=139750 Win=65536 Len=0"
"161","0.352535","23.12.147.175","100.86.111.80","TCP","1514","443  >  64109 [ACK] Seq=139750 Ack=2358 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"162","0.352535","23.12.147.175","100.86.111.80","TCP","1514","443  >  64109 [PSH, ACK] Seq=141210 Ack=2358 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"163","0.352683","100.86.111.80","23.12.147.175","TCP","54","64109  >  443 [ACK] Seq=2358 Ack=142670 Win=65536 Len=0"
"164","0.352783","23.12.147.175","100.86.111.80","TCP","1514","443  >  64109 [ACK] Seq=142670 Ack=2358 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"165","0.352783","23.12.147.175","100.86.111.80","TCP","1514","443  >  64109 [PSH, ACK] Seq=144130 Ack=2358 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"166","0.352848","100.86.111.80","23.12.147.175","TCP","54","64109  >  443 [ACK] Seq=2358 Ack=145590 Win=65536 Len=0"
"167","0.353190","23.12.147.175","100.86.111.80","TCP","1514","443  >  64109 [ACK] Seq=145590 Ack=2358 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"168","0.353190","23.12.147.175","100.86.111.80","TCP","1514","443  >  64109 [PSH, ACK] Seq=147050 Ack=2358 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"169","0.353295","100.86.111.80","23.12.147.175","TCP","54","64109  >  443 [ACK] Seq=2358 Ack=148510 Win=65536 Len=0"
"170","0.355224","23.12.147.175","100.86.111.80","TCP","1514","443  >  64109 [ACK] Seq=148510 Ack=2358 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"171","0.355371","100.86.111.80","23.12.147.175","TCP","54","64109  >  443 [ACK] Seq=2358 Ack=149970 Win=65536 Len=0"
"172","0.355569","23.12.147.175","100.86.111.80","TCP","1514","443  >  64109 [PSH, ACK] Seq=149970 Ack=2358 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"173","0.355569","23.12.147.175","100.86.111.80","TCP","1514","443  >  64109 [ACK] Seq=151430 Ack=2358 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"174","0.355662","100.86.111.80","23.12.147.175","TCP","54","64109  >  443 [ACK] Seq=2358 Ack=152890 Win=65536 Len=0"
"175","0.355853","23.12.147.175","100.86.111.80","TLSv1.3","1514","Application Data, Application Data"
"176","0.355853","23.12.147.175","100.86.111.80","TCP","1514","443  >  64109 [ACK] Seq=154350 Ack=2358 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"177","0.355913","100.86.111.80","23.12.147.175","TCP","54","64109  >  443 [ACK] Seq=2358 Ack=155810 Win=65536 Len=0"
"178","0.356195","23.12.147.175","100.86.111.80","TCP","1514","443  >  64109 [PSH, ACK] Seq=155810 Ack=2358 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"179","0.356195","23.12.147.175","100.86.111.80","TCP","1514","443  >  64109 [ACK] Seq=157270 Ack=2358 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
"180","0.356289","100.86.111.80","23.12.147.175","TCP","54","64109  >  443 [ACK] Seq=2358 Ack=158730 Win=65536 Len=0"
"181","0.356534","23.12.147.175","100.86.111.80","TCP","1514","443  >  64109 [PSH, ACK] Seq=158730 Ack=2358 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
