"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","100.86.100.45","23.0.229.150","TCP","78","60386  >  443 [SYN, ECE, CWR] Seq=0 Win=65535 Len=0 MSS=1460 WS=64 TSval=2062573226 TSecr=0 SACK_PERM"
"2","0.019711","23.0.229.150","100.86.100.45","TCP","74","443  >  60386 [SYN, ACK, ECE] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=436328020 TSecr=2062573226 WS=128"
"3","0.019779","100.86.100.45","23.0.229.150","TCP","66","60386  >  443 [ACK] Seq=1 Ack=1 Win=131712 Len=0 TSval=2062573245 TSecr=436328020"
"4","0.019940","100.86.100.45","23.0.229.150","TLSv1.3","597","Client Hello (SNI=weather.com)"
"5","0.038634","23.0.229.150","100.86.100.45","TCP","66","443  >  60386 [ACK] Seq=1 Ack=532 Win=64640 Len=0 TSval=436328039 TSecr=2062573245"
"6","0.039921","23.0.229.150","100.86.100.45","TLSv1.3","1514","Server Hello, Change Cipher Spec, Application Data"
"7","0.039949","100.86.100.45","23.0.229.150","TCP","66","60386  >  443 [ACK] Seq=532 Ack=1449 Win=130304 Len=0 TSval=2062573266 TSecr=436328040"
"8","0.040424","23.0.229.150","100.86.100.45","TCP","1514","443  >  60386 [PSH, ACK] Seq=1449 Ack=532 Win=64640 Len=1448 TSval=436328040 TSecr=2062573245 [TCP segment of a reassembled PDU]"
"9","0.040425","23.0.229.150","100.86.100.45","TLSv1.3","1214","Application Data, Application Data, Application Data"
"10","0.040436","100.86.100.45","23.0.229.150","TCP","66","60386  >  443 [ACK] Seq=532 Ack=4045 Win=128448 Len=0 TSval=2062573266 TSecr=436328040"
"11","0.041376","100.86.100.45","23.0.229.150","TLSv1.3","146","Change Cipher Spec, Application Data"
"12","0.041468","100.86.100.45","23.0.229.150","TLSv1.3","158","Application Data"
"13","0.041552","100.86.100.45","23.0.229.150","TCP","1514","60386  >  443 [ACK] Seq=704 Ack=4045 Win=131072 Len=1448 TSval=2062573267 TSecr=436328040 [TCP segment of a reassembled PDU]"
"14","0.041556","100.86.100.45","23.0.229.150","TLSv1.3","786","Application Data"
"15","0.082876","100.86.100.45","23.0.229.150","TCP","1514","[TCP Retransmission] 60386  >  443 [PSH, ACK] Seq=1424 Ack=4045 Win=131072 Len=1448 TSval=2062573308 TSecr=436328040 [TCP segment of a reassembled PDU]"
"16","0.088606","23.0.229.150","100.86.100.45","TCP","66","443  >  60386 [ACK] Seq=4045 Ack=2872 Win=63360 Len=0 TSval=436328089 TSecr=2062573267"
"17","0.089060","23.0.229.150","100.86.100.45","TLSv1.3","353","Application Data"
"18","0.089061","23.0.229.150","100.86.100.45","TLSv1.3","353","Application Data"
"19","0.089136","100.86.100.45","23.0.229.150","TCP","66","60386  >  443 [ACK] Seq=2872 Ack=4619 Win=130496 Len=0 TSval=2062573314 TSecr=436328089"
"20","0.099710","23.0.229.150","100.86.100.45","TLSv1.3","127","Application Data"
"21","0.099777","100.86.100.45","23.0.229.150","TCP","66","60386  >  443 [ACK] Seq=2872 Ack=4680 Win=131008 Len=0 TSval=2062573325 TSecr=436328100"
"22","0.099886","100.86.100.45","23.0.229.150","TLSv1.3","97","Application Data"
"23","0.100123","23.0.229.150","100.86.100.45","TLSv1.3","97","Application Data"
"24","0.100154","100.86.100.45","23.0.229.150","TCP","66","60386  >  443 [ACK] Seq=2903 Ack=4711 Win=131008 Len=0 TSval=2062573325 TSecr=436328100"
"25","0.101036","23.0.229.150","100.86.100.45","TCP","78","[TCP Dup ACK 16#1] 443  >  60386 [ACK] Seq=4711 Ack=2872 Win=64128 Len=0 TSval=436328102 TSecr=2062573308 SLE=1424 SRE=2872"
"26","0.117937","23.0.229.150","100.86.100.45","TCP","66","443  >  60386 [ACK] Seq=4711 Ack=2903 Win=64128 Len=0 TSval=436328118 TSecr=2062573325"
"27","0.118814","23.0.229.150","100.86.100.45","TLSv1.3","1383","Application Data"
"28","0.118815","23.0.229.150","100.86.100.45","TCP","1514","443  >  60386 [ACK] Seq=6028 Ack=2903 Win=64128 Len=1448 TSval=436328119 TSecr=2062573325 [TCP segment of a reassembled PDU]"
"29","0.118816","23.0.229.150","100.86.100.45","TCP","1514","443  >  60386 [PSH, ACK] Seq=7476 Ack=2903 Win=64128 Len=1448 TSval=436328119 TSecr=2062573325 [TCP segment of a reassembled PDU]"
"30","0.118886","100.86.100.45","23.0.229.150","TCP","66","60386  >  443 [ACK] Seq=2903 Ack=8924 Win=126848 Len=0 TSval=2062573344 TSecr=436328119"
"31","0.119033","100.86.100.45","23.0.229.150","TCP","66","[TCP Window Update] 60386  >  443 [ACK] Seq=2903 Ack=8924 Win=131072 Len=0 TSval=2062573345 TSecr=436328119"
"32","0.120846","23.0.229.150","100.86.100.45","TCP","1514","443  >  60386 [ACK] Seq=8924 Ack=2903 Win=64128 Len=1448 TSval=436328119 TSecr=2062573325 [TCP segment of a reassembled PDU]"
"33","0.120847","23.0.229.150","100.86.100.45","TCP","1514","443  >  60386 [PSH, ACK] Seq=10372 Ack=2903 Win=64128 Len=1448 TSval=436328119 TSecr=2062573325 [TCP segment of a reassembled PDU]"
"34","0.120847","23.0.229.150","100.86.100.45","TCP","1514","443  >  60386 [ACK] Seq=11820 Ack=2903 Win=64128 Len=1448 TSval=436328119 TSecr=2062573325 [TCP segment of a reassembled PDU]"
"35","0.120848","23.0.229.150","100.86.100.45","TCP","1514","443  >  60386 [PSH, ACK] Seq=13268 Ack=2903 Win=64128 Len=1448 TSval=436328119 TSecr=2062573325 [TCP segment of a reassembled PDU]"
"36","0.120849","23.0.229.150","100.86.100.45","TCP","1514","443  >  60386 [ACK] Seq=14716 Ack=2903 Win=64128 Len=1448 TSval=436328119 TSecr=2062573325 [TCP segment of a reassembled PDU]"
"37","0.120850","23.0.229.150","100.86.100.45","TCP","1514","443  >  60386 [PSH, ACK] Seq=16164 Ack=2903 Win=64128 Len=1448 TSval=436328119 TSecr=2062573325 [TCP segment of a reassembled PDU]"
"38","0.120898","100.86.100.45","23.0.229.150","TCP","66","60386  >  443 [ACK] Seq=2903 Ack=17612 Win=122368 Len=0 TSval=2062573347 TSecr=436328119"
"39","0.121049","100.86.100.45","23.0.229.150","TCP","66","[TCP Window Update] 60386  >  443 [ACK] Seq=2903 Ack=17612 Win=131072 Len=0 TSval=2062573347 TSecr=436328119"
"40","0.124963","23.0.229.150","100.86.100.45","TCP","1514","443  >  60386 [ACK] Seq=17612 Ack=2903 Win=64128 Len=1448 TSval=436328120 TSecr=2062573325 [TCP segment of a reassembled PDU]"
"41","0.124964","23.0.229.150","100.86.100.45","TCP","1514","443  >  60386 [PSH, ACK] Seq=19060 Ack=2903 Win=64128 Len=1448 TSval=436328120 TSecr=2062573325 [TCP segment of a reassembled PDU]"
"42","0.124964","23.0.229.150","100.86.100.45","TCP","1514","443  >  60386 [ACK] Seq=20508 Ack=2903 Win=64128 Len=1448 TSval=436328121 TSecr=2062573325 [TCP segment of a reassembled PDU]"
"43","0.124965","23.0.229.150","100.86.100.45","TLSv1.3","544","Application Data"
"44","0.124966","23.0.229.150","100.86.100.45","TLSv1.3","1514","Application Data"
"45","0.124966","23.0.229.150","100.86.100.45","TCP","1514","443  >  60386 [PSH, ACK] Seq=23882 Ack=2903 Win=64128 Len=1448 TSval=436328121 TSecr=2062573325 [TCP segment of a reassembled PDU]"
"46","0.124967","23.0.229.150","100.86.100.45","TCP","1514","443  >  60386 [ACK] Seq=25330 Ack=2903 Win=64128 Len=1448 TSval=436328122 TSecr=2062573325 [TCP segment of a reassembled PDU]"
"47","0.124968","23.0.229.150","100.86.100.45","TCP","1514","443  >  60386 [PSH, ACK] Seq=26778 Ack=2903 Win=64128 Len=1448 TSval=436328122 TSecr=2062573325 [TCP segment of a reassembled PDU]"
"48","0.124969","23.0.229.150","100.86.100.45","TCP","1514","443  >  60386 [ACK] Seq=28226 Ack=2903 Win=64128 Len=1448 TSval=436328123 TSecr=2062573325 [TCP segment of a reassembled PDU]"
"49","0.124969","23.0.229.150","100.86.100.45","TCP","1514","443  >  60386 [PSH, ACK] Seq=29674 Ack=2903 Win=64128 Len=1448 TSval=436328123 TSecr=2062573325 [TCP segment of a reassembled PDU]"
"50","0.125066","100.86.100.45","23.0.229.150","TCP","66","60386  >  443 [ACK] Seq=2903 Ack=31122 Win=117504 Len=0 TSval=2062573351 TSecr=436328123"
"51","0.125158","100.86.100.45","23.0.229.150","TCP","66","[TCP Window Update] 60386  >  443 [ACK] Seq=2903 Ack=31122 Win=131072 Len=0 TSval=2062573351 TSecr=436328123"
"52","0.125237","23.0.229.150","100.86.100.45","TCP","1514","443  >  60386 [ACK] Seq=31122 Ack=2903 Win=64128 Len=1448 TSval=436328124 TSecr=2062573325 [TCP segment of a reassembled PDU]"
"53","0.125264","100.86.100.45","23.0.229.150","TCP","66","60386  >  443 [ACK] Seq=2903 Ack=32570 Win=129600 Len=0 TSval=2062573351 TSecr=436328124"
"54","0.134036","100.86.100.45","23.0.229.150","TLSv1.3","459","Application Data"
"55","0.134254","100.86.100.45","23.0.229.150","TCP","1514","60386  >  443 [ACK] Seq=3296 Ack=32570 Win=131072 Len=1448 TSval=2062573360 TSecr=436328124 [TCP segment of a reassembled PDU]"
"56","0.134281","100.86.100.45","23.0.229.150","TLSv1.3","325","Application Data"
"57","0.134303","100.86.100.45","23.0.229.150","TLSv1.3","183","Application Data"
"58","0.139877","23.0.229.150","100.86.100.45","TCP","1514","443  >  60386 [ACK] Seq=32570 Ack=2903 Win=64128 Len=1448 TSval=436328140 TSecr=2062573347 [TCP segment of a reassembled PDU]"
"59","0.139878","23.0.229.150","100.86.100.45","TCP","1514","443  >  60386 [PSH, ACK] Seq=34018 Ack=2903 Win=64128 Len=1448 TSval=436328140 TSecr=2062573347 [TCP segment of a reassembled PDU]"
"60","0.139939","100.86.100.45","23.0.229.150","TCP","66","60386  >  443 [ACK] Seq=5120 Ack=35466 Win=128128 Len=0 TSval=2062573365 TSecr=436328140"
"61","0.139982","100.86.100.45","23.0.229.150","TCP","66","[TCP Window Update] 60386  >  443 [ACK] Seq=5120 Ack=35466 Win=131072 Len=0 TSval=2062573365 TSecr=436328140"
"62","0.140344","23.0.229.150","100.86.100.45","TCP","1514","443  >  60386 [ACK] Seq=35466 Ack=2903 Win=64128 Len=1448 TSval=436328140 TSecr=2062573347 [TCP segment of a reassembled PDU]"
"63","0.140345","23.0.229.150","100.86.100.45","TCP","1514","443  >  60386 [PSH, ACK] Seq=36914 Ack=2903 Win=64128 Len=1448 TSval=436328140 TSecr=2062573347 [TCP segment of a reassembled PDU]"
"64","0.140375","100.86.100.45","23.0.229.150","TCP","66","60386  >  443 [ACK] Seq=5120 Ack=38362 Win=128128 Len=0 TSval=2062573365 TSecr=436328140"
"65","0.140421","100.86.100.45","23.0.229.150","TCP","66","[TCP Window Update] 60386  >  443 [ACK] Seq=5120 Ack=38362 Win=131072 Len=0 TSval=2062573365 TSecr=436328140"
"66","0.141296","23.0.229.150","100.86.100.45","TLSv1.3","1514","Application Data, Application Data"
"67","0.141297","23.0.229.150","100.86.100.45","TCP","1514","443  >  60386 [PSH, ACK] Seq=39810 Ack=2903 Win=64128 Len=1448 TSval=436328141 TSecr=2062573347 [TCP segment of a reassembled PDU]"
"68","0.141362","100.86.100.45","23.0.229.150","TCP","66","60386  >  443 [ACK] Seq=5120 Ack=41258 Win=128128 Len=0 TSval=2062573366 TSecr=436328141"
"69","0.141408","100.86.100.45","23.0.229.150","TCP","66","[TCP Window Update] 60386  >  443 [ACK] Seq=5120 Ack=41258 Win=131072 Len=0 TSval=2062573366 TSecr=436328141"
"70","0.141598","23.0.229.150","100.86.100.45","TCP","1514","443  >  60386 [ACK] Seq=41258 Ack=2903 Win=64128 Len=1448 TSval=436328142 TSecr=2062573347 [TCP segment of a reassembled PDU]"
"71","0.141599","23.0.229.150","100.86.100.45","TCP","1514","443  >  60386 [PSH, ACK] Seq=42706 Ack=2903 Win=64128 Len=1448 TSval=436328142 TSecr=2062573347 [TCP segment of a reassembled PDU]"
"72","0.141622","100.86.100.45","23.0.229.150","TCP","66","60386  >  443 [ACK] Seq=5120 Ack=44154 Win=128128 Len=0 TSval=2062573367 TSecr=436328142"
"73","0.141654","100.86.100.45","23.0.229.150","TCP","66","[TCP Window Update] 60386  >  443 [ACK] Seq=5120 Ack=44154 Win=131072 Len=0 TSval=2062573367 TSecr=436328142"
"74","0.142294","23.0.229.150","100.86.100.45","TCP","1514","443  >  60386 [ACK] Seq=44154 Ack=2903 Win=64128 Len=1448 TSval=436328143 TSecr=2062573347 [TCP segment of a reassembled PDU]"
"75","0.142361","100.86.100.45","23.0.229.150","TCP","66","60386  >  443 [ACK] Seq=5120 Ack=45602 Win=129600 Len=0 TSval=2062573367 TSecr=436328143"
"76","0.142802","23.0.229.150","100.86.100.45","TCP","1514","443  >  60386 [PSH, ACK] Seq=45602 Ack=2903 Win=64128 Len=1448 TSval=436328143 TSecr=2062573347 [TCP segment of a reassembled PDU]"
"77","0.142829","100.86.100.45","23.0.229.150","TCP","66","60386  >  443 [ACK] Seq=5120 Ack=47050 Win=129600 Len=0 TSval=2062573369 TSecr=436328143"
"78","0.143482","23.0.229.150","100.86.100.45","TCP","1514","443  >  60386 [ACK] Seq=47050 Ack=2903 Win=64128 Len=1448 TSval=436328143 TSecr=2062573347 [TCP segment of a reassembled PDU]"
"79","0.143483","23.0.229.150","100.86.100.45","TCP","1514","443  >  60386 [PSH, ACK] Seq=48498 Ack=2903 Win=64128 Len=1448 TSval=436328143 TSecr=2062573347 [TCP segment of a reassembled PDU]"
"80","0.143526","100.86.100.45","23.0.229.150","TCP","66","60386  >  443 [ACK] Seq=5120 Ack=49946 Win=128128 Len=0 TSval=2062573369 TSecr=436328143"
"81","0.143571","100.86.100.45","23.0.229.150","TCP","66","[TCP Window Update] 60386  >  443 [ACK] Seq=5120 Ack=49946 Win=131072 Len=0 TSval=2062573369 TSecr=436328143"
"82","0.143945","23.0.229.150","100.86.100.45","TLSv1.3","1514","Application Data"
"83","0.144848","23.0.229.150","100.86.100.45","TCP","1514","[TCP Previous segment not captured] 443  >  60386 [ACK] Seq=52842 Ack=2903 Win=64128 Len=1448 TSval=436328145 TSecr=2062573347 [TCP segment of a reassembled PDU]"
"84","0.144898","100.86.100.45","23.0.229.150","TCP","78","60386  >  443 [ACK] Seq=5120 Ack=51394 Win=131072 Len=0 TSval=2062573370 TSecr=436328144 SLE=52842 SRE=54290"
"85","0.145570","23.0.229.150","100.86.100.45","TCP","1514","443  >  60386 [PSH, ACK] Seq=54290 Ack=2903 Win=64128 Len=1448 TSval=436328145 TSecr=2062573347 [TCP segment of a reassembled PDU]"
"86","0.145598","100.86.100.45","23.0.229.150","TCP","78","[TCP Dup ACK 84#1] 60386  >  443 [ACK] Seq=5120 Ack=51394 Win=131072 Len=0 TSval=2062573371 TSecr=436328144 SLE=52842 SRE=55738"
"87","0.146391","23.0.229.150","100.86.100.45","TCP","1514","443  >  60386 [ACK] Seq=55738 Ack=2903 Win=64128 Len=1448 TSval=436328146 TSecr=2062573351 [TCP segment of a reassembled PDU]"
"88","0.146392","23.0.229.150","100.86.100.45","TCP","1514","443  >  60386 [PSH, ACK] Seq=57186 Ack=2903 Win=64128 Len=1448 TSval=436328146 TSecr=2062573351 [TCP segment of a reassembled PDU]"
"89","0.146430","100.86.100.45","23.0.229.150","TCP","78","[TCP Dup ACK 84#2] 60386  >  443 [ACK] Seq=5120 Ack=51394 Win=131072 Len=0 TSval=2062573372 TSecr=436328144 SLE=52842 SRE=58634"
"90","0.146953","23.0.229.150","100.86.100.45","TCP","1514","443  >  60386 [ACK] Seq=58634 Ack=2903 Win=64128 Len=1448 TSval=436328147 TSecr=2062573351 [TCP segment of a reassembled PDU]"
"91","0.146954","23.0.229.150","100.86.100.45","TCP","1514","443  >  60386 [PSH, ACK] Seq=60082 Ack=2903 Win=64128 Len=1448 TSval=436328147 TSecr=2062573351 [TCP segment of a reassembled PDU]"
"92","0.146981","100.86.100.45","23.0.229.150","TCP","78","[TCP Dup ACK 84#3] 60386  >  443 [ACK] Seq=5120 Ack=51394 Win=131072 Len=0 TSval=2062573372 TSecr=436328144 SLE=52842 SRE=61530"
"93","0.147395","23.0.229.150","100.86.100.45","TCP","1514","443  >  60386 [ACK] Seq=61530 Ack=2903 Win=64128 Len=1448 TSval=436328148 TSecr=2062573351 [TCP segment of a reassembled PDU]"
"94","0.147409","23.0.229.150","100.86.100.45","TCP","1514","443  >  60386 [PSH, ACK] Seq=62978 Ack=2903 Win=64128 Len=1448 TSval=436328148 TSecr=2062573351 [TCP segment of a reassembled PDU]"
"95","0.147442","100.86.100.45","23.0.229.150","TCP","78","[TCP Dup ACK 84#4] 60386  >  443 [ACK] Seq=5120 Ack=51394 Win=131072 Len=0 TSval=2062573373 TSecr=436328144 SLE=52842 SRE=64426"
"96","0.148861","23.0.229.150","100.86.100.45","TCP","1514","443  >  60386 [ACK] Seq=64426 Ack=2903 Win=64128 Len=1448 TSval=436328148 TSecr=2062573351 [TCP segment of a reassembled PDU]"
"97","0.148861","23.0.229.150","100.86.100.45","TCP","1514","443  >  60386 [PSH, ACK] Seq=65874 Ack=2903 Win=64128 Len=1448 TSval=436328148 TSecr=2062573351 [TCP segment of a reassembled PDU]"
"98","0.148892","100.86.100.45","23.0.229.150","TCP","78","[TCP Dup ACK 84#5] 60386  >  443 [ACK] Seq=5120 Ack=51394 Win=131072 Len=0 TSval=2062573375 TSecr=436328144 SLE=52842 SRE=67322"
"99","0.149963","23.0.229.150","100.86.100.45","TCP","1514","443  >  60386 [ACK] Seq=67322 Ack=2903 Win=64128 Len=1448 TSval=436328149 TSecr=2062573351 [TCP segment of a reassembled PDU]"
"100","0.149964","23.0.229.150","100.86.100.45","TCP","1514","443  >  60386 [PSH, ACK] Seq=68770 Ack=2903 Win=64128 Len=1448 TSval=436328149 TSecr=2062573351 [TCP segment of a reassembled PDU]"
"101","0.149984","100.86.100.45","23.0.229.150","TCP","78","[TCP Dup ACK 84#6] 60386  >  443 [ACK] Seq=5120 Ack=51394 Win=131072 Len=0 TSval=2062573376 TSecr=436328144 SLE=52842 SRE=70218"
"102","0.150738","23.0.229.150","100.86.100.45","TCP","1514","443  >  60386 [ACK] Seq=70218 Ack=2903 Win=64128 Len=1448 TSval=436328150 TSecr=2062573351 [TCP segment of a reassembled PDU]"
"103","0.150739","23.0.229.150","100.86.100.45","TCP","1514","443  >  60386 [PSH, ACK] Seq=71666 Ack=2903 Win=64128 Len=1448 TSval=436328150 TSecr=2062573351 [TCP segment of a reassembled PDU]"
"104","0.150758","100.86.100.45","23.0.229.150","TCP","78","[TCP Dup ACK 84#7] 60386  >  443 [ACK] Seq=5120 Ack=51394 Win=131072 Len=0 TSval=2062573376 TSecr=436328144 SLE=52842 SRE=73114"
"105","0.151086","23.0.229.150","100.86.100.45","TCP","1514","443  >  60386 [ACK] Seq=73114 Ack=2903 Win=64128 Len=1448 TSval=436328151 TSecr=2062573351 [TCP segment of a reassembled PDU]"
"106","0.151087","23.0.229.150","100.86.100.45","TCP","1514","443  >  60386 [PSH, ACK] Seq=74562 Ack=2903 Win=64128 Len=1448 TSval=436328151 TSecr=2062573351 [TCP segment of a reassembled PDU]"
"107","0.151105","100.86.100.45","23.0.229.150","TCP","78","[TCP Dup ACK 84#8] 60386  >  443 [ACK] Seq=5120 Ack=51394 Win=131072 Len=0 TSval=2062573377 TSecr=436328144 SLE=52842 SRE=76010"
"108","0.151257","23.0.229.150","100.86.100.45","TLSv1.3","1514","Application Data, Application Data"
"109","0.151276","100.86.100.45","23.0.229.150","TCP","78","[TCP Dup ACK 84#9] 60386  >  443 [ACK] Seq=5120 Ack=51394 Win=131072 Len=0 TSval=2062573377 TSecr=436328144 SLE=52842 SRE=77458"
"110","0.152071","23.0.229.150","100.86.100.45","TCP","1514","443  >  60386 [PSH, ACK] Seq=77458 Ack=2903 Win=64128 Len=1448 TSval=436328152 TSecr=2062573351 [TCP segment of a reassembled PDU]"
"111","0.152085","100.86.100.45","23.0.229.150","TCP","78","[TCP Dup ACK 84#10] 60386  >  443 [ACK] Seq=5120 Ack=51394 Win=131072 Len=0 TSval=2062573377 TSecr=436328144 SLE=52842 SRE=78906"
"112","0.165475","23.0.229.150","100.86.100.45","TCP","1514","443  >  60386 [ACK] Seq=78906 Ack=2903 Win=64128 Len=1448 TSval=436328153 TSecr=2062573351 [TCP segment of a reassembled PDU]"
"113","0.165476","23.0.229.150","100.86.100.45","TCP","1514","443  >  60386 [PSH, ACK] Seq=80354 Ack=2903 Win=64128 Len=1448 TSval=436328153 TSecr=2062573351 [TCP segment of a reassembled PDU]"
"114","0.165514","100.86.100.45","23.0.229.150","TCP","78","[TCP Dup ACK 84#11] 60386  >  443 [ACK] Seq=5120 Ack=51394 Win=131072 Len=0 TSval=2062573391 TSecr=436328144 SLE=52842 SRE=81802"
"115","0.167614","23.0.229.150","100.86.100.45","TCP","1514","443  >  60386 [ACK] Seq=81802 Ack=2903 Win=64128 Len=1448 TSval=436328153 TSecr=2062573351 [TCP segment of a reassembled PDU]"
"116","0.167615","23.0.229.150","100.86.100.45","TCP","1514","443  >  60386 [PSH, ACK] Seq=83250 Ack=2903 Win=64128 Len=1448 TSval=436328153 TSecr=2062573351 [TCP segment of a reassembled PDU]"
"117","0.167616","23.0.229.150","100.86.100.45","TCP","1514","443  >  60386 [ACK] Seq=84698 Ack=2903 Win=64128 Len=1448 TSval=436328154 TSecr=2062573351 [TCP segment of a reassembled PDU]"
"118","0.167616","23.0.229.150","100.86.100.45","TLSv1.3","1514","Application Data"
"119","0.167617","23.0.229.150","100.86.100.45","TCP","1514","443  >  60386 [ACK] Seq=87594 Ack=3296 Win=64128 Len=1448 TSval=436328155 TSecr=2062573360 [TCP segment of a reassembled PDU]"
"120","0.167617","23.0.229.150","100.86.100.45","TCP","1514","443  >  60386 [PSH, ACK] Seq=89042 Ack=3296 Win=64128 Len=1448 TSval=436328155 TSecr=2062573360 [TCP segment of a reassembled PDU]"
"121","0.167618","23.0.229.150","100.86.100.45","TCP","66","443  >  60386 [ACK] Seq=90490 Ack=5003 Win=64128 Len=0 TSval=436328156 TSecr=2062573360"
"122","0.167618","23.0.229.150","100.86.100.45","TCP","1514","443  >  60386 [ACK] Seq=90490 Ack=5120 Win=64128 Len=1448 TSval=436328160 TSecr=2062573360 [TCP segment of a reassembled PDU]"
"123","0.167619","23.0.229.150","100.86.100.45","TCP","1514","443  >  60386 [PSH, ACK] Seq=91938 Ack=5120 Win=64128 Len=1448 TSval=436328160 TSecr=2062573360 [TCP segment of a reassembled PDU]"
"124","0.167620","23.0.229.150","100.86.100.45","TCP","1514","443  >  60386 [ACK] Seq=93386 Ack=5120 Win=64128 Len=1448 TSval=436328160 TSecr=2062573360 [TCP segment of a reassembled PDU]"
"125","0.167620","23.0.229.150","100.86.100.45","TCP","1514","443  >  60386 [PSH, ACK] Seq=94834 Ack=5120 Win=64128 Len=1448 TSval=436328160 TSecr=2062573360 [TCP segment of a reassembled PDU]"
"126","0.167621","23.0.229.150","100.86.100.45","TCP","1514","443  >  60386 [ACK] Seq=96282 Ack=5120 Win=64128 Len=1448 TSval=436328161 TSecr=2062573360 [TCP segment of a reassembled PDU]"
"127","0.167622","23.0.229.150","100.86.100.45","TCP","866","443  >  60386 [PSH, ACK] Seq=97730 Ack=5120 Win=64128 Len=800 TSval=436328161 TSecr=2062573360 [TCP segment of a reassembled PDU]"
"128","0.167622","23.0.229.150","100.86.100.45","TCP","1514","443  >  60386 [ACK] Seq=98530 Ack=5120 Win=64128 Len=1448 TSval=436328161 TSecr=2062573360 [TCP segment of a reassembled PDU]"
"129","0.167623","23.0.229.150","100.86.100.45","TCP","1514","443  >  60386 [PSH, ACK] Seq=99978 Ack=5120 Win=64128 Len=1448 TSval=436328161 TSecr=2062573360 [TCP segment of a reassembled PDU]"
"130","0.167624","23.0.229.150","100.86.100.45","TLSv1.3","1514","Application Data, Application Data"
"131","0.167624","23.0.229.150","100.86.100.45","TCP","1514","443  >  60386 [PSH, ACK] Seq=102874 Ack=5120 Win=64128 Len=1448 TSval=436328162 TSecr=2062573366 [TCP segment of a reassembled PDU]"
"132","0.167625","23.0.229.150","100.86.100.45","TCP","1514","443  >  60386 [ACK] Seq=104322 Ack=5120 Win=64128 Len=1448 TSval=436328163 TSecr=2062573367 [TCP segment of a reassembled PDU]"
"133","0.167626","23.0.229.150","100.86.100.45","TCP","1514","443  >  60386 [PSH, ACK] Seq=105770 Ack=5120 Win=64128 Len=1448 TSval=436328163 TSecr=2062573367 [TCP segment of a reassembled PDU]"
"134","0.167626","23.0.229.150","100.86.100.45","TCP","1514","443  >  60386 [ACK] Seq=107218 Ack=5120 Win=64128 Len=1448 TSval=436328164 TSecr=2062573367 [TCP segment of a reassembled PDU]"
"135","0.167627","23.0.229.150","100.86.100.45","TCP","1514","443  >  60386 [PSH, ACK] Seq=108666 Ack=5120 Win=64128 Len=1448 TSval=436328164 TSecr=2062573367 [TCP segment of a reassembled PDU]"
"136","0.167628","23.0.229.150","100.86.100.45","TCP","1514","443  >  60386 [ACK] Seq=110114 Ack=5120 Win=64128 Len=1448 TSval=436328165 TSecr=2062573369 [TCP segment of a reassembled PDU]"
"137","0.167712","100.86.100.45","23.0.229.150","TCP","78","[TCP Dup ACK 84#12] 60386  >  443 [ACK] Seq=5120 Ack=51394 Win=131072 Len=0 TSval=2062573393 TSecr=436328144 SLE=52842 SRE=87594"
"138","0.167740","100.86.100.45","23.0.229.150","TCP","78","[TCP Dup ACK 84#13] 60386  >  443 [ACK] Seq=5120 Ack=51394 Win=131072 Len=0 TSval=2062573393 TSecr=436328144 SLE=52842 SRE=90490"
"139","0.167758","100.86.100.45","23.0.229.150","TCP","78","[TCP Window Update] 60386  >  443 [ACK] Seq=5120 Ack=51394 Win=274368 Len=0 TSval=2062573393 TSecr=436328144 SLE=52842 SRE=105770"
"140","0.167775","100.86.100.45","23.0.229.150","TCP","78","[TCP Dup ACK 84#14] 60386  >  443 [ACK] Seq=5120 Ack=51394 Win=274368 Len=0 TSval=2062573393 TSecr=436328144 SLE=52842 SRE=111562"
"141","0.168812","23.0.229.150","100.86.100.45","TCP","1514","443  >  60386 [PSH, ACK] Seq=111562 Ack=5120 Win=64128 Len=1448 TSval=436328165 TSecr=2062573369 [TCP segment of a reassembled PDU]"
"142","0.168813","23.0.229.150","100.86.100.45","TCP","1514","443  >  60386 [ACK] Seq=113010 Ack=5120 Win=64128 Len=1448 TSval=436328166 TSecr=2062573370 [TCP segment of a reassembled PDU]"
"143","0.168838","100.86.100.45","23.0.229.150","TCP","78","[TCP Dup ACK 84#15] 60386  >  443 [ACK] Seq=5120 Ack=51394 Win=274368 Len=0 TSval=2062573395 TSecr=436328144 SLE=52842 SRE=114458"
"144","0.170211","23.0.229.150","100.86.100.45","TCP","1514","443  >  60386 [PSH, ACK] Seq=114458 Ack=5120 Win=64128 Len=1448 TSval=436328166 TSecr=2062573370 [TCP segment of a reassembled PDU]"
"145","0.170213","23.0.229.150","100.86.100.45","TCP","1514","443  >  60386 [ACK] Seq=115906 Ack=5120 Win=64128 Len=1448 TSval=436328166 TSecr=2062573370 [TCP segment of a reassembled PDU]"
"146","0.170216","23.0.229.150","100.86.100.45","TCP","1514","443  >  60386 [PSH, ACK] Seq=117354 Ack=5120 Win=64128 Len=1448 TSval=436328166 TSecr=2062573370 [TCP segment of a reassembled PDU]"
"147","0.170217","23.0.229.150","100.86.100.45","TLSv1.3","1514","[TCP Fast Retransmission] , Application Data"
"148","0.170219","23.0.229.150","100.86.100.45","TLSv1.3","1514","Application Data, Application Data"
