No.,Time,Source,Destination,Protocol,Length,Info,label
10674,430.676093,100.86.73.172,172.253.62.190,QUIC,81,"Protected Payload (KP0), DCID=fbfaf28bfa745a09",0
10675,430.681459,100.86.73.172,172.253.62.190,QUIC,75,"Protected Payload (KP0), DCID=fbfaf28bfa745a09",0
10676,430.689909,172.253.62.190,100.86.73.172,QUIC,68,Protected Payload (KP0),0
10677,430.922799,100.86.73.172,172.253.62.190,QUIC,1285,"Protected Payload (KP0), DCID=fbfaf28bfa745a09",0
10678,430.922892,100.86.73.172,172.253.62.190,QUIC,1292,"Protected Payload (KP0), DCID=fbfaf28bfa745a09",0
10679,430.922933,100.86.73.172,172.253.62.190,QUIC,1292,"Protected Payload (KP0), DCID=fbfaf28bfa745a09",0
10680,430.92297,100.86.73.172,172.253.62.190,QUIC,1292,"Protected Payload (KP0), DCID=fbfaf28bfa745a09",0
10681,430.923003,100.86.73.172,172.253.62.190,QUIC,1292,"Protected Payload (KP0), DCID=fbfaf28bfa745a09",0
10682,430.923035,100.86.73.172,172.253.62.190,QUIC,1292,"Protected Payload (KP0), DCID=fbfaf28bfa745a09",0
10683,430.923066,100.86.73.172,172.253.62.190,QUIC,1292,"Protected Payload (KP0), DCID=fbfaf28bfa745a09",0
10684,430.923099,100.86.73.172,172.253.62.190,QUIC,1292,"Protected Payload (KP0), DCID=fbfaf28bfa745a09",0
10685,430.923131,100.86.73.172,172.253.62.190,QUIC,1292,"Protected Payload (KP0), DCID=fbfaf28bfa745a09",0
10686,430.923166,100.86.73.172,172.253.62.190,QUIC,1292,"Protected Payload (KP0), DCID=fbfaf28bfa745a09",0
10687,430.923203,100.86.73.172,172.253.62.190,QUIC,1146,"Protected Payload (KP0), DCID=fbfaf28bfa745a09",0
10688,430.933884,172.253.62.190,100.86.73.172,QUIC,74,Protected Payload (KP0),0
10689,430.934976,172.253.62.190,100.86.73.172,QUIC,67,Protected Payload (KP0),0
10690,430.94592,100.86.73.172,172.253.62.190,QUIC,75,"Protected Payload (KP0), DCID=fbfaf28bfa745a09",0
10691,431.058859,172.253.62.190,100.86.73.172,QUIC,1287,Protected Payload (KP0),0
10692,431.059133,100.86.73.172,172.253.62.190,QUIC,81,"Protected Payload (KP0), DCID=fbfaf28bfa745a09",0
10693,431.059368,172.253.62.190,100.86.73.172,QUIC,1292,Protected Payload (KP0),0
10694,431.059368,172.253.62.190,100.86.73.172,QUIC,1292,Protected Payload (KP0),0
10695,431.067946,100.86.73.172,172.253.62.190,QUIC,75,"Protected Payload (KP0), DCID=fbfaf28bfa745a09",0
10696,431.073542,172.253.62.190,100.86.73.172,QUIC,1292,Protected Payload (KP0),0
10697,431.073542,172.253.62.190,100.86.73.172,QUIC,1292,Protected Payload (KP0),0
10698,431.073542,172.253.62.190,100.86.73.172,QUIC,1292,Protected Payload (KP0),0
10699,431.073542,172.253.62.190,100.86.73.172,QUIC,1292,Protected Payload (KP0),0
10700,431.073542,172.253.62.190,100.86.73.172,QUIC,1292,Protected Payload (KP0),0
10701,431.073542,172.253.62.190,100.86.73.172,QUIC,1292,Protected Payload (KP0),0
10702,431.073542,172.253.62.190,100.86.73.172,QUIC,1292,Protected Payload (KP0),0
10703,431.073542,172.253.62.190,100.86.73.172,QUIC,1292,Protected Payload (KP0),0
10704,431.073542,172.253.62.190,100.86.73.172,QUIC,1292,Protected Payload (KP0),0
10705,431.073542,172.253.62.190,100.86.73.172,QUIC,835,Protected Payload (KP0),0
