No.,Time,Source,Destination,Protocol,Length,Info,label
1472,61.633009,157.240.229.174,100.86.73.172,QUIC,1274,Protected Payload (KP0),2
1473,61.633009,157.240.229.174,100.86.73.172,QUIC,1274,Protected Payload (KP0),2
1474,61.633009,157.240.229.174,100.86.73.172,QUIC,1274,Protected Payload (KP0),2
1475,61.633009,157.240.229.174,100.86.73.172,QUIC,1274,Protected Payload (KP0),2
1476,61.633009,157.240.229.174,100.86.73.172,QUIC,1274,Protected Payload (KP0),2
1477,61.633009,157.240.229.174,100.86.73.172,QUIC,1274,Protected Payload (KP0),2
1478,61.633009,157.240.229.174,100.86.73.172,QUIC,1274,Protected Payload (KP0),2
1479,61.633399,100.86.73.172,157.240.229.174,QUIC,76,"Protected Payload (KP0), DCID=ac2d00460da559cd",2
1480,61.635414,157.240.229.174,100.86.73.172,QUIC,698,Protected Payload (KP0),2
1481,61.63659,100.86.73.172,157.240.229.174,QUIC,77,"Protected Payload (KP0), DCID=ac2d00460da559cd",2
1482,61.653086,157.240.229.174,100.86.73.172,QUIC,90,Protected Payload (KP0),2
1483,61.757453,100.86.73.172,157.240.229.174,QUIC,1285,"Protected Payload (KP0), DCID=ac2d00460da559cd",2
1484,61.757529,100.86.73.172,157.240.229.174,QUIC,254,"Protected Payload (KP0), DCID=ac2d00460da559cd",2
1485,61.757768,100.86.73.172,157.240.229.174,QUIC,1191,"Protected Payload (KP0), DCID=ac2d00460da559cd",2
1486,61.767727,157.240.229.174,100.86.73.172,QUIC,90,Protected Payload (KP0),2
1487,61.768338,157.240.229.174,100.86.73.172,QUIC,90,Protected Payload (KP0),2
1488,61.770682,100.86.73.172,157.240.229.174,QUIC,77,"Protected Payload (KP0), DCID=ac2d00460da559cd",2
1489,61.839308,157.240.229.174,100.86.73.172,QUIC,1274,Protected Payload (KP0),2
1490,61.839308,157.240.229.174,100.86.73.172,QUIC,1274,Protected Payload (KP0),2
1491,61.839308,157.240.229.174,100.86.73.172,QUIC,1274,Protected Payload (KP0),2
1492,61.839308,157.240.229.174,100.86.73.172,QUIC,922,Protected Payload (KP0),2
1493,61.840047,100.86.73.172,157.240.229.174,QUIC,83,"Protected Payload (KP0), DCID=ac2d00460da559cd",2
1494,61.844517,100.86.73.172,157.240.229.174,QUIC,77,"Protected Payload (KP0), DCID=ac2d00460da559cd",2
1495,61.863228,157.240.229.174,100.86.73.172,QUIC,1274,Protected Payload (KP0),2
1496,61.863399,157.240.229.174,100.86.73.172,QUIC,1274,Protected Payload (KP0),2
1497,61.863399,157.240.229.174,100.86.73.172,QUIC,1082,Protected Payload (KP0),2
1498,61.863594,100.86.73.172,157.240.229.174,QUIC,83,"Protected Payload (KP0), DCID=ac2d00460da559cd",2
1499,61.866425,100.86.73.172,157.240.229.174,QUIC,77,"Protected Payload (KP0), DCID=ac2d00460da559cd",2
1500,61.901878,157.240.229.174,100.86.73.172,QUIC,90,Protected Payload (KP0),2
1501,62.50022,100.86.73.172,157.240.229.174,QUIC,831,"Protected Payload (KP0), DCID=ac2d00460da559cd",2
1502,62.51219,157.240.229.174,100.86.73.172,QUIC,90,Protected Payload (KP0),2
1503,62.51702,100.86.73.172,157.240.229.174,QUIC,77,"Protected Payload (KP0), DCID=ac2d00460da559cd",2
1504,62.680499,157.240.229.174,100.86.73.172,QUIC,1274,Protected Payload (KP0),2
1505,62.680499,157.240.229.174,100.86.73.172,QUIC,1274,Protected Payload (KP0),2
1506,62.680499,157.240.229.174,100.86.73.172,QUIC,1274,Protected Payload (KP0),2
1507,62.681191,100.86.73.172,157.240.229.174,QUIC,83,"Protected Payload (KP0), DCID=ac2d00460da559cd",2
1508,62.681402,157.240.229.174,100.86.73.172,QUIC,1274,Protected Payload (KP0),2
1509,62.681402,157.240.229.174,100.86.73.172,QUIC,1274,Protected Payload (KP0),2
1510,62.681402,157.240.229.174,100.86.73.172,QUIC,1274,Protected Payload (KP0),2
1511,62.681402,157.240.229.174,100.86.73.172,QUIC,1274,Protected Payload (KP0),2
1512,62.681402,157.240.229.174,100.86.73.172,QUIC,1274,Protected Payload (KP0),2
1513,62.681402,157.240.229.174,100.86.73.172,QUIC,1274,Protected Payload (KP0),2
1514,62.681402,157.240.229.174,100.86.73.172,QUIC,1274,Protected Payload (KP0),2
1515,62.681402,157.240.229.174,100.86.73.172,QUIC,1274,Protected Payload (KP0),2
1516,62.681402,157.240.229.174,100.86.73.172,QUIC,1274,Protected Payload (KP0),2
1517,62.681402,157.240.229.174,100.86.73.172,QUIC,1274,Protected Payload (KP0),2
1518,62.681828,157.240.229.174,100.86.73.172,QUIC,1274,Protected Payload (KP0),2
