No.,Time,Source,Destination,Protocol,Length,Info,label
3683,176.269667,100.86.111.80,23.12.147.175,TCP,74,[TCP Dup ACK 3622#30] 64109  >  443 [ACK] Seq=12354 Ack=3052360 Win=262656 Len=0 SLE=3069880 SRE=3099080 SLE=3053820 SRE=3068420,1
3684,176.269734,100.86.111.80,23.12.147.175,TCP,74,[TCP Dup ACK 3622#31] 64109  >  443 [ACK] Seq=12354 Ack=3052360 Win=262656 Len=0 SLE=3069880 SRE=3100540 SLE=3053820 SRE=3068420,1
3685,176.269865,23.12.147.175,100.86.111.80,TLSv1.3,1514,Continuation Data,1
3686,176.269865,23.12.147.175,100.86.111.80,TLSv1.3,1514,Continuation Data,1
3687,176.269933,100.86.111.80,23.12.147.175,TCP,74,[TCP Dup ACK 3622#32] 64109  >  443 [ACK] Seq=12354 Ack=3052360 Win=262656 Len=0 SLE=3069880 SRE=3102000 SLE=3053820 SRE=3068420,1
3688,176.270001,100.86.111.80,23.12.147.175,TCP,74,[TCP Dup ACK 3622#33] 64109  >  443 [ACK] Seq=12354 Ack=3052360 Win=262656 Len=0 SLE=3069880 SRE=3103460 SLE=3053820 SRE=3068420,1
3689,176.27023,23.12.147.175,100.86.111.80,TLSv1.3,1514,Continuation Data,1
3690,176.27023,23.12.147.175,100.86.111.80,TLSv1.3,1514,Continuation Data,1
3691,176.2703,100.86.111.80,23.12.147.175,TCP,74,[TCP Dup ACK 3622#34] 64109  >  443 [ACK] Seq=12354 Ack=3052360 Win=262656 Len=0 SLE=3069880 SRE=3104920 SLE=3053820 SRE=3068420,1
3692,176.270366,100.86.111.80,23.12.147.175,TCP,74,[TCP Dup ACK 3622#35] 64109  >  443 [ACK] Seq=12354 Ack=3052360 Win=262656 Len=0 SLE=3069880 SRE=3106380 SLE=3053820 SRE=3068420,1
3693,176.270565,23.12.147.175,100.86.111.80,TLSv1.3,1514,Continuation Data,1
3694,176.270565,23.12.147.175,100.86.111.80,TLSv1.3,1514,Continuation Data,1
3695,176.270632,100.86.111.80,23.12.147.175,TCP,74,[TCP Dup ACK 3622#36] 64109  >  443 [ACK] Seq=12354 Ack=3052360 Win=262656 Len=0 SLE=3069880 SRE=3107840 SLE=3053820 SRE=3068420,1
3696,176.270697,100.86.111.80,23.12.147.175,TCP,74,[TCP Dup ACK 3622#37] 64109  >  443 [ACK] Seq=12354 Ack=3052360 Win=262656 Len=0 SLE=3069880 SRE=3109300 SLE=3053820 SRE=3068420,1
3697,176.270915,23.12.147.175,100.86.111.80,TLSv1.3,1514,Continuation Data,1
3698,176.270915,23.12.147.175,100.86.111.80,TLSv1.3,1514,Continuation Data,1
3699,176.27099,100.86.111.80,23.12.147.175,TCP,74,[TCP Dup ACK 3622#38] 64109  >  443 [ACK] Seq=12354 Ack=3052360 Win=262656 Len=0 SLE=3069880 SRE=3110760 SLE=3053820 SRE=3068420,1
3700,176.271055,100.86.111.80,23.12.147.175,TCP,74,[TCP Dup ACK 3622#39] 64109  >  443 [ACK] Seq=12354 Ack=3052360 Win=262656 Len=0 SLE=3069880 SRE=3112220 SLE=3053820 SRE=3068420,1
3701,176.27123,23.12.147.175,100.86.111.80,TLSv1.3,1040,Continuation Data,1
3702,176.27123,23.12.147.175,100.86.111.80,TCP,1514,[TCP Fast Retransmission] 443  >  64109 [ACK] Seq=3052360 Ack=12354 Win=64128 Len=1460 [TCP segment of a reassembled PDU],1
3703,176.271299,100.86.111.80,23.12.147.175,TCP,74,[TCP Dup ACK 3622#40] 64109  >  443 [ACK] Seq=12354 Ack=3052360 Win=262656 Len=0 SLE=3069880 SRE=3113206 SLE=3053820 SRE=3068420,1
3704,176.282773,23.12.147.175,100.86.111.80,TCP,1514,[TCP Out-Of-Order] 443  >  64109 [ACK] Seq=3068420 Ack=12354 Win=64128 Len=1460 [TCP segment of a reassembled PDU],1
3705,176.283111,100.86.111.80,23.12.147.175,TCP,54,64109  >  443 [ACK] Seq=12354 Ack=3113206 Win=262656 Len=0,1
3706,198.356384,100.86.111.80,23.12.147.175,TLSv1.3,818,"Application Data, Application Data",1
3707,198.37435,23.12.147.175,100.86.111.80,TLSv1.3,93,Application Data,1
3708,198.414517,100.86.111.80,23.12.147.175,TCP,54,64109  >  443 [ACK] Seq=13118 Ack=3113245 Win=262656 Len=0,1
3709,198.483201,23.12.147.175,100.86.111.80,TLSv1.3,575,Application Data,1
