No.,Time,Source,Destination,Protocol,Length,Info,label
45,0.212876,100.100.111.80,104.18.35.30,QUIC,1287,"Protected Payload (KP0), DCID=011755d773986e08a115dfd72f9868dc5c094982",3
46,0.215549,100.100.111.80,104.18.35.30,QUIC,600,"Protected Payload (KP0), DCID=011755d773986e08a115dfd72f9868dc5c094982",3
47,0.224762,104.18.35.30,100.100.111.80,QUIC,93,"Handshake, SCID=011755d773986e08a115dfd72f9868dc5c094982",3
48,0.226118,104.18.35.30,100.100.111.80,QUIC,575,Protected Payload (KP0),3
49,0.226118,104.18.35.30,100.100.111.80,QUIC,66,Protected Payload (KP0),3
50,0.226118,104.18.35.30,100.100.111.80,QUIC,66,Protected Payload (KP0),3
51,0.226446,104.18.35.30,100.100.111.80,QUIC,91,Protected Payload (KP0),3
52,0.229032,104.18.35.30,100.100.111.80,QUIC,66,Protected Payload (KP0),3
53,0.229218,104.18.35.30,100.100.111.80,QUIC,65,Protected Payload (KP0),3
54,0.229425,100.100.111.80,104.18.35.30,QUIC,86,"Protected Payload (KP0), DCID=011755d773986e08a115dfd72f9868dc5c094982",3
55,0.229537,100.100.111.80,104.18.35.30,QUIC,89,"Protected Payload (KP0), DCID=011755d773986e08a115dfd72f9868dc5c094982",3
56,0.231825,104.18.35.30,100.100.111.80,QUIC,65,Protected Payload (KP0),3
57,0.245713,104.18.35.30,100.100.111.80,QUIC,70,Protected Payload (KP0),3
58,0.271833,100.100.111.80,104.18.35.30,QUIC,86,"Protected Payload (KP0), DCID=011755d773986e08a115dfd72f9868dc5c094982",3
59,0.365261,104.18.35.30,100.100.111.80,QUIC,697,Protected Payload (KP0),3
60,0.396756,100.100.111.80,104.18.35.30,QUIC,86,"Protected Payload (KP0), DCID=011755d773986e08a115dfd72f9868dc5c094982",3
61,2.246124,100.100.111.80,104.18.35.30,QUIC,1286,"Protected Payload (KP0), DCID=017a53f705c3b07e647bd7f73cc3b4a9e4394170",3
62,2.246329,100.100.111.80,104.18.35.30,QUIC,1292,"Protected Payload (KP0), DCID=017a53f705c3b07e647bd7f73cc3b4a9e4394170",3
63,2.246615,100.100.111.80,104.18.35.30,QUIC,1292,"Protected Payload (KP0), DCID=017a53f705c3b07e647bd7f73cc3b4a9e4394170",3
64,2.246794,100.100.111.80,104.18.35.30,QUIC,1292,"Protected Payload (KP0), DCID=017a53f705c3b07e647bd7f73cc3b4a9e4394170",3
65,2.246932,100.100.111.80,104.18.35.30,QUIC,1292,"Protected Payload (KP0), DCID=017a53f705c3b07e647bd7f73cc3b4a9e4394170",3
66,2.247065,100.100.111.80,104.18.35.30,QUIC,1292,"Protected Payload (KP0), DCID=017a53f705c3b07e647bd7f73cc3b4a9e4394170",3
67,2.247205,100.100.111.80,104.18.35.30,QUIC,1292,"Protected Payload (KP0), DCID=017a53f705c3b07e647bd7f73cc3b4a9e4394170",3
68,2.24736,100.100.111.80,104.18.35.30,QUIC,1292,"Protected Payload (KP0), DCID=017a53f705c3b07e647bd7f73cc3b4a9e4394170",3
69,2.247483,100.100.111.80,104.18.35.30,QUIC,1292,"Protected Payload (KP0), DCID=017a53f705c3b07e647bd7f73cc3b4a9e4394170",3
70,2.247607,100.100.111.80,104.18.35.30,QUIC,1292,"Protected Payload (KP0), DCID=017a53f705c3b07e647bd7f73cc3b4a9e4394170",3
71,2.247744,100.100.111.80,104.18.35.30,QUIC,1292,"Protected Payload (KP0), DCID=017a53f705c3b07e647bd7f73cc3b4a9e4394170",3
72,2.247867,100.100.111.80,104.18.35.30,QUIC,1292,"Protected Payload (KP0), DCID=017a53f705c3b07e647bd7f73cc3b4a9e4394170",3
73,2.247987,100.100.111.80,104.18.35.30,QUIC,1292,"Protected Payload (KP0), DCID=017a53f705c3b07e647bd7f73cc3b4a9e4394170",3
74,2.24812,100.100.111.80,104.18.35.30,QUIC,1292,"Protected Payload (KP0), DCID=017a53f705c3b07e647bd7f73cc3b4a9e4394170",3
75,2.251885,100.100.111.80,104.18.35.30,QUIC,1292,"Protected Payload (KP0), DCID=017a53f705c3b07e647bd7f73cc3b4a9e4394170",3
76,2.252121,100.100.111.80,104.18.35.30,QUIC,1292,"Protected Payload (KP0), DCID=017a53f705c3b07e647bd7f73cc3b4a9e4394170",3
77,2.252256,100.100.111.80,104.18.35.30,QUIC,390,"Protected Payload (KP0), DCID=017a53f705c3b07e647bd7f73cc3b4a9e4394170",3
78,2.264947,104.18.35.30,100.100.111.80,QUIC,65,Protected Payload (KP0),3
79,2.264947,104.18.35.30,100.100.111.80,QUIC,65,Protected Payload (KP0),3
80,2.264947,104.18.35.30,100.100.111.80,QUIC,65,Protected Payload (KP0),3
81,2.2653,104.18.35.30,100.100.111.80,QUIC,65,Protected Payload (KP0),3
82,2.2653,104.18.35.30,100.100.111.80,QUIC,65,Protected Payload (KP0),3
83,2.267572,104.18.35.30,100.100.111.80,QUIC,65,Protected Payload (KP0),3
84,2.267572,104.18.35.30,100.100.111.80,QUIC,65,Protected Payload (KP0),3
85,2.271695,104.18.35.30,100.100.111.80,QUIC,65,Protected Payload (KP0),3
86,2.272244,104.18.35.30,100.100.111.80,QUIC,65,Protected Payload (KP0),3
87,2.397043,104.18.35.30,100.100.111.80,QUIC,659,Protected Payload (KP0),3
88,2.42628,100.100.111.80,104.18.35.30,QUIC,86,"Protected Payload (KP0), DCID=017a53f705c3b07e647bd7f73cc3b4a9e4394170",3
89,2.507574,100.100.111.80,104.18.35.30,QUIC,1286,"Protected Payload (KP0), DCID=017a53f705c3b07e647bd7f73cc3b4a9e4394170",3
90,2.508106,100.100.111.80,104.18.35.30,QUIC,1292,"Protected Payload (KP0), DCID=017a53f705c3b07e647bd7f73cc3b4a9e4394170",3
91,2.508379,100.100.111.80,104.18.35.30,QUIC,1292,"Protected Payload (KP0), DCID=017a53f705c3b07e647bd7f73cc3b4a9e4394170",3
92,2.508519,100.100.111.80,104.18.35.30,QUIC,768,"Protected Payload (KP0), DCID=017a53f705c3b07e647bd7f73cc3b4a9e4394170",3
93,2.53086,104.18.35.30,100.100.111.80,QUIC,65,Protected Payload (KP0),3
94,2.53086,104.18.35.30,100.100.111.80,QUIC,65,Protected Payload (KP0),3
95,2.53086,104.18.35.30,100.100.111.80,QUIC,65,Protected Payload (KP0),3
96,2.53086,104.18.35.30,100.100.111.80,QUIC,65,Protected Payload (KP0),3
97,2.626008,104.18.35.30,100.100.111.80,QUIC,662,Protected Payload (KP0),3
98,2.654705,100.100.111.80,104.18.35.30,QUIC,86,"Protected Payload (KP0), DCID=017a53f705c3b07e647bd7f73cc3b4a9e4394170",3
99,4.805316,100.100.111.80,104.18.35.30,QUIC,1286,"Protected Payload (KP0), DCID=017a53f705c3b07e647bd7f73cc3b4a9e4394170",3
100,4.80774,100.100.111.80,104.18.35.30,QUIC,1274,"Protected Payload (KP0), DCID=017a53f705c3b07e647bd7f73cc3b4a9e4394170",3
101,4.822713,104.18.35.30,100.100.111.80,QUIC,65,Protected Payload (KP0),3
102,4.824289,104.18.35.30,100.100.111.80,QUIC,65,Protected Payload (KP0),3
103,4.923123,104.18.35.30,100.100.111.80,QUIC,659,Protected Payload (KP0),3
104,4.960332,100.100.111.80,104.18.35.30,QUIC,86,"Protected Payload (KP0), DCID=017a53f705c3b07e647bd7f73cc3b4a9e4394170",3
105,13.145128,100.100.111.80,104.18.35.30,QUIC,1286,"Protected Payload (KP0), DCID=017a53f705c3b07e647bd7f73cc3b4a9e4394170",3
106,13.145319,100.100.111.80,104.18.35.30,QUIC,1292,"Protected Payload (KP0), DCID=017a53f705c3b07e647bd7f73cc3b4a9e4394170",3
107,13.145401,100.100.111.80,104.18.35.30,QUIC,1292,"Protected Payload (KP0), DCID=017a53f705c3b07e647bd7f73cc3b4a9e4394170",3
108,13.145495,100.100.111.80,104.18.35.30,QUIC,1292,"Protected Payload (KP0), DCID=017a53f705c3b07e647bd7f73cc3b4a9e4394170",3
109,13.145571,100.100.111.80,104.18.35.30,QUIC,1292,"Protected Payload (KP0), DCID=017a53f705c3b07e647bd7f73cc3b4a9e4394170",3
110,13.145777,100.100.111.80,104.18.35.30,QUIC,1292,"Protected Payload (KP0), DCID=017a53f705c3b07e647bd7f73cc3b4a9e4394170",3
111,13.145892,100.100.111.80,104.18.35.30,QUIC,1292,"Protected Payload (KP0), DCID=017a53f705c3b07e647bd7f73cc3b4a9e4394170",3
112,13.145999,100.100.111.80,104.18.35.30,QUIC,1292,"Protected Payload (KP0), DCID=017a53f705c3b07e647bd7f73cc3b4a9e4394170",3
113,13.146104,100.100.111.80,104.18.35.30,QUIC,1292,"Protected Payload (KP0), DCID=017a53f705c3b07e647bd7f73cc3b4a9e4394170",3
114,13.146205,100.100.111.80,104.18.35.30,QUIC,1292,"Protected Payload (KP0), DCID=017a53f705c3b07e647bd7f73cc3b4a9e4394170",3
115,13.146296,100.100.111.80,104.18.35.30,QUIC,953,"Protected Payload (KP0), DCID=017a53f705c3b07e647bd7f73cc3b4a9e4394170",3
116,13.16288,104.18.35.30,100.100.111.80,QUIC,65,Protected Payload (KP0),3
117,13.16288,104.18.35.30,100.100.111.80,QUIC,65,Protected Payload (KP0),3
118,13.163402,104.18.35.30,100.100.111.80,QUIC,65,Protected Payload (KP0),3
119,13.163402,104.18.35.30,100.100.111.80,QUIC,65,Protected Payload (KP0),3
120,13.163402,104.18.35.30,100.100.111.80,QUIC,65,Protected Payload (KP0),3
121,13.278089,104.18.35.30,100.100.111.80,QUIC,660,Protected Payload (KP0),3
122,13.31905,100.100.111.80,104.18.35.30,QUIC,86,"Protected Payload (KP0), DCID=017a53f705c3b07e647bd7f73cc3b4a9e4394170",3
123,15.432623,100.100.111.80,104.18.35.30,QUIC,1286,"Protected Payload (KP0), DCID=017a53f705c3b07e647bd7f73cc3b4a9e4394170",3
124,15.434994,100.100.111.80,104.18.35.30,QUIC,1248,"Protected Payload (KP0), DCID=017a53f705c3b07e647bd7f73cc3b4a9e4394170",3
125,15.450153,104.18.35.30,100.100.111.80,QUIC,66,Protected Payload (KP0),3
126,15.454782,104.18.35.30,100.100.111.80,QUIC,65,Protected Payload (KP0),3
127,15.545445,100.100.111.80,104.18.35.30,QUIC,1286,"Protected Payload (KP0), DCID=017a53f705c3b07e647bd7f73cc3b4a9e4394170",3
128,15.54732,100.100.111.80,104.18.35.30,QUIC,1268,"Protected Payload (KP0), DCID=017a53f705c3b07e647bd7f73cc3b4a9e4394170",3
129,15.562889,104.18.35.30,100.100.111.80,QUIC,65,Protected Payload (KP0),3
130,15.563975,104.18.35.30,100.100.111.80,QUIC,65,Protected Payload (KP0),3
131,15.667954,104.18.35.30,100.100.111.80,QUIC,659,Protected Payload (KP0),3
132,15.708346,100.100.111.80,104.18.35.30,QUIC,86,"Protected Payload (KP0), DCID=017a53f705c3b07e647bd7f73cc3b4a9e4394170",3
133,15.771044,100.100.111.80,104.18.35.30,QUIC,83,"Protected Payload (KP0), DCID=017a53f705c3b07e647bd7f73cc3b4a9e4394170",3
134,15.787738,104.18.35.30,100.100.111.80,QUIC,65,Protected Payload (KP0),3
135,15.833717,104.18.35.30,100.100.111.80,QUIC,663,Protected Payload (KP0),3
136,15.877065,100.100.111.80,104.18.35.30,QUIC,86,"Protected Payload (KP0), DCID=017a53f705c3b07e647bd7f73cc3b4a9e4394170",3
137,16.010725,100.100.111.80,104.18.35.30,QUIC,1292,"Protected Payload (KP0), DCID=011755d773986e08a115dfd72f9868dc5c094982",3
138,16.012188,100.100.111.80,104.18.35.30,QUIC,748,"Protected Payload (KP0), DCID=011755d773986e08a115dfd72f9868dc5c094982",3
139,16.012637,100.100.111.80,104.18.35.30,QUIC,1287,"Protected Payload (KP0), DCID=011755d773986e08a115dfd72f9868dc5c094982",3
140,16.012812,100.100.111.80,104.18.35.30,QUIC,1292,"Protected Payload (KP0), DCID=011755d773986e08a115dfd72f9868dc5c094982",3
141,16.012962,100.100.111.80,104.18.35.30,QUIC,1292,"Protected Payload (KP0), DCID=011755d773986e08a115dfd72f9868dc5c094982",3
142,16.013083,100.100.111.80,104.18.35.30,QUIC,833,"Protected Payload (KP0), DCID=011755d773986e08a115dfd72f9868dc5c094982",3
143,16.029527,104.18.35.30,100.100.111.80,QUIC,65,Protected Payload (KP0),3
144,16.030401,104.18.35.30,100.100.111.80,QUIC,65,Protected Payload (KP0),3
145,16.030977,104.18.35.30,100.100.111.80,QUIC,65,Protected Payload (KP0),3
146,16.030977,104.18.35.30,100.100.111.80,QUIC,65,Protected Payload (KP0),3
147,16.053149,100.100.111.80,104.18.35.30,QUIC,1292,"Protected Payload (KP0), DCID=011755d773986e08a115dfd72f9868dc5c094982",3
148,16.054869,100.100.111.80,104.18.35.30,QUIC,749,"Protected Payload (KP0), DCID=011755d773986e08a115dfd72f9868dc5c094982",3
149,16.056334,100.100.111.80,104.18.35.30,QUIC,1287,"Protected Payload (KP0), DCID=011755d773986e08a115dfd72f9868dc5c094982",3
150,16.062721,100.100.111.80,104.18.35.30,QUIC,846,"Protected Payload (KP0), DCID=011755d773986e08a115dfd72f9868dc5c094982",3
151,16.073646,104.18.35.30,100.100.111.80,QUIC,65,Protected Payload (KP0),3
152,16.075762,104.18.35.30,100.100.111.80,QUIC,65,Protected Payload (KP0),3
153,16.087524,104.18.35.30,100.100.111.80,QUIC,65,Protected Payload (KP0),3
154,16.141482,104.18.35.30,100.100.111.80,QUIC,348,Protected Payload (KP0),3
155,16.181132,100.100.111.80,104.18.35.30,QUIC,86,"Protected Payload (KP0), DCID=011755d773986e08a115dfd72f9868dc5c094982",3
156,16.221833,104.18.35.30,100.100.111.80,QUIC,347,Protected Payload (KP0),3
157,16.253895,100.100.111.80,104.18.35.30,QUIC,86,"Protected Payload (KP0), DCID=011755d773986e08a115dfd72f9868dc5c094982",3
158,16.256883,100.100.111.80,104.18.35.30,QUIC,1292,"Protected Payload (KP0), DCID=011755d773986e08a115dfd72f9868dc5c094982",3
159,16.258539,100.100.111.80,104.18.35.30,QUIC,749,"Protected Payload (KP0), DCID=011755d773986e08a115dfd72f9868dc5c094982",3
160,16.259678,100.100.111.80,104.18.35.30,QUIC,1287,"Protected Payload (KP0), DCID=011755d773986e08a115dfd72f9868dc5c094982",3
161,16.262608,100.100.111.80,104.18.35.30,QUIC,776,"Protected Payload (KP0), DCID=011755d773986e08a115dfd72f9868dc5c094982",3
162,16.277389,104.18.35.30,100.100.111.80,QUIC,65,Protected Payload (KP0),3
163,16.28878,104.18.35.30,100.100.111.80,QUIC,65,Protected Payload (KP0),3
164,16.293642,104.18.35.30,100.100.111.80,QUIC,65,Protected Payload (KP0),3
165,16.420751,104.18.35.30,100.100.111.80,QUIC,348,Protected Payload (KP0),3
166,16.453459,100.100.111.80,104.18.35.30,QUIC,86,"Protected Payload (KP0), DCID=011755d773986e08a115dfd72f9868dc5c094982",3
167,19.1263,100.100.111.80,104.18.35.30,QUIC,1286,"Protected Payload (KP0), DCID=017a53f705c3b07e647bd7f73cc3b4a9e4394170",3
168,19.126627,100.100.111.80,104.18.35.30,QUIC,1292,"Protected Payload (KP0), DCID=017a53f705c3b07e647bd7f73cc3b4a9e4394170",3
169,19.126993,100.100.111.80,104.18.35.30,QUIC,1292,"Protected Payload (KP0), DCID=017a53f705c3b07e647bd7f73cc3b4a9e4394170",3
170,19.127238,100.100.111.80,104.18.35.30,QUIC,1292,"Protected Payload (KP0), DCID=017a53f705c3b07e647bd7f73cc3b4a9e4394170",3
